date,value
2023-11-30,38
2023-12-01,45
2023-12-02,17
2023-12-03,17
2023-12-04,58
2023-12-05,52
2023-12-06,58
2023-12-07,54
2023-12-08,48
2023-12-09,22
2023-12-10,19
2023-12-11,41
2023-12-12,50
2023-12-13,29
2023-12-14,35
2023-12-15,45
2023-12-16,18
2023-12-17,14
2023-12-18,38
2023-12-19,46
2023-12-20,47
2023-12-21,38
2023-12-22,27
2023-12-23,19
2023-12-24,7
2023-12-25,19
2023-12-26,26
2023-12-27,38
2023-12-28,31
2023-12-29,30
2023-12-30,19
2023-12-31,13
2024-01-01,9
2024-01-02,33
2024-01-03,54
2024-01-04,62
2024-01-05,48
2024-01-06,23
2024-01-07,19
2024-01-08,52
2024-01-09,61
2024-01-10,49
2024-01-11,38
2024-01-12,45
2024-01-13,14
2024-01-14,11
2024-01-15,44
2024-01-16,45
2024-01-17,56
2024-01-18,51
2024-01-19,46
2024-01-20,28
2024-01-21,23
2024-01-22,38
2024-01-23,50
2024-01-24,32
2024-01-25,36
2024-01-26,43
2024-01-27,27
2024-01-28,28
2024-01-29,57
2024-01-30,57
2024-01-31,47
2024-02-01,58
2024-02-02,43
2024-02-03,22
2024-02-04,13
2024-02-05,48
2024-02-06,57
2024-02-07,47
2024-02-08,49
2024-02-09,45
2024-02-10,19
2024-02-11,21
2024-02-12,34
2024-02-13,50
2024-02-14,42
2024-02-15,55
2024-02-16,34
2024-02-17,16
2024-02-18,22
2024-02-19,38
2024-02-20,42
2024-02-21,46
2024-02-22,44
2024-02-23,42
2024-02-24,25
2024-02-25,20
2024-02-26,55
2024-02-27,49
2024-02-28,45
2024-02-29,48
2024-03-01,37
2024-03-02,21
2024-03-03,21
2024-03-04,52
2024-03-05,42
2024-03-06,39
2024-03-07,49
2024-03-08,38
2024-03-09,14
2024-03-10,16
2024-03-11,45
2024-03-12,44
2024-03-13,54
2024-03-14,36
2024-03-15,34
2024-03-16,19
2024-03-17,17
2024-03-18,39
2024-03-19,55
2024-03-20,40
2024-03-21,40
2024-03-22,35
2024-03-23,13
2024-03-24,20
2024-03-25,41
2024-03-26,43
2024-03-27,45
2024-03-28,39
2024-03-29,34
2024-03-30,19
2024-03-31,13
2024-04-01,47
2024-04-02,35
2024-04-03,39
2024-04-04,38
2024-04-05,39
2024-04-06,25
2024-04-07,18
2024-04-08,52
2024-04-09,47
2024-04-10,51
2024-04-11,38
2024-04-12,36
2024-04-13,23
2024-04-14,16
2024-04-15,41
2024-04-16,54
2024-04-17,57
2024-04-18,38
2024-04-19,40
2024-04-20,22
2024-04-21,17
2024-04-22,36
2024-04-23,44
2024-04-24,43
2024-04-25,44
2024-04-26,38
2024-04-27,16
2024-04-28,27
2024-04-29,35
2024-04-30,42
