date,value
2023-11-30,21
2023-12-01,32
2023-12-02,14
2023-12-03,22
2023-12-04,28
2023-12-05,28
2023-12-06,34
2023-12-07,26
2023-12-08,31
2023-12-09,21
2023-12-10,21
2023-12-11,25
2023-12-12,36
2023-12-13,37
2023-12-14,32
2023-12-15,33
2023-12-16,18
2023-12-17,24
2023-12-18,29
2023-12-19,38
2023-12-20,32
2023-12-21,33
2023-12-22,25
2023-12-23,17
2023-12-24,23
2023-12-25,21
2023-12-26,19
2023-12-27,22
2023-12-28,23
2023-12-29,22
2023-12-30,25
2023-12-31,9
2024-01-01,24
2024-01-02,30
2024-01-03,39
2024-01-04,28
2024-01-05,32
2024-01-06,19
2024-01-07,16
2024-01-08,37
2024-01-09,35
2024-01-10,29
2024-01-11,25
2024-01-12,32
2024-01-13,28
2024-01-14,27
2024-01-15,22
2024-01-16,19
2024-01-17,35
2024-01-18,30
2024-01-19,32
2024-01-20,12
2024-01-21,13
2024-01-22,31
2024-01-23,28
2024-01-24,29
2024-01-25,33
2024-01-26,35
2024-01-27,22
2024-01-28,25
2024-01-29,20
2024-01-30,35
2024-01-31,31
2024-02-01,35
2024-02-02,38
2024-02-03,26
2024-02-04,19
2024-02-05,33
2024-02-06,46
2024-02-07,39
2024-02-08,35
2024-02-09,33
2024-02-10,22
2024-02-11,12
2024-02-12,30
2024-02-13,27
2024-02-14,27
2024-02-15,21
2024-02-16,39
2024-02-17,16
2024-02-18,18
2024-02-19,29
2024-02-20,28
2024-02-21,34
2024-02-22,23
2024-02-23,32
2024-02-24,21
2024-02-25,16
2024-02-26,28
2024-02-27,27
2024-02-28,27
2024-02-29,40
2024-03-01,24
2024-03-02,22
2024-03-03,26
2024-03-04,30
2024-03-05,34
2024-03-06,23
2024-03-07,32
2024-03-08,23
2024-03-09,21
2024-03-10,22
2024-03-11,24
2024-03-12,26
2024-03-13,34
2024-03-14,29
2024-03-15,23
2024-03-16,16
2024-03-17,11
2024-03-18,34
2024-03-19,20
2024-03-20,33
2024-03-21,36
2024-03-22,32
2024-03-23,17
2024-03-24,15
2024-03-25,21
2024-03-26,34
2024-03-27,29
2024-03-28,32
2024-03-29,20
2024-03-30,19
2024-03-31,11
2024-04-01,27
2024-04-02,31
2024-04-03,31
2024-04-04,28
2024-04-05,18
2024-04-06,11
2024-04-07,21
2024-04-08,22
2024-04-09,25
2024-04-10,26
2024-04-11,29
2024-04-12,34
2024-04-13,16
2024-04-14,18
2024-04-15,42
2024-04-16,39
2024-04-17,40
2024-04-18,27
2024-04-19,28
2024-04-20,18
2024-04-21,18
2024-04-22,34
2024-04-23,33
2024-04-24,22
2024-04-25,25
2024-04-26,20
2024-04-27,18
2024-04-28,17
2024-04-29,23
2024-04-30,24
