date,value
2023-11-30,31
2023-12-01,35
2023-12-02,17
2023-12-03,15
2023-12-04,24
2023-12-05,27
2023-12-06,21
2023-12-07,21
2023-12-08,32
2023-12-09,20
2023-12-10,17
2023-12-11,21
2023-12-12,28
2023-12-13,30
2023-12-14,34
2023-12-15,18
2023-12-16,20
2023-12-17,18
2023-12-18,29
2023-12-19,19
2023-12-20,24
2023-12-21,26
2023-12-22,15
2023-12-23,7
2023-12-24,18
2023-12-25,12
2023-12-26,22
2023-12-27,25
2023-12-28,29
2023-12-29,16
2023-12-30,22
2023-12-31,14
2024-01-01,12
2024-01-02,22
2024-01-03,34
2024-01-04,29
2024-01-05,14
2024-01-06,19
2024-01-07,11
2024-01-08,25
2024-01-09,17
2024-01-10,30
2024-01-11,23
2024-01-12,28
2024-01-13,19
2024-01-14,20
2024-01-15,20
2024-01-16,18
2024-01-17,28
2024-01-18,27
2024-01-19,28
2024-01-20,21
2024-01-21,17
2024-01-22,28
2024-01-23,25
2024-01-24,36
2024-01-25,35
2024-01-26,28
2024-01-27,13
2024-01-28,10
2024-01-29,28
2024-01-30,25
2024-01-31,31
2024-02-01,22
2024-02-02,16
2024-02-03,12
2024-02-04,24
2024-02-05,21
2024-02-06,36
2024-02-07,27
2024-02-08,25
2024-02-09,20
2024-02-10,19
2024-02-11,12
2024-02-12,14
2024-02-13,26
2024-02-14,22
2024-02-15,22
2024-02-16,13
2024-02-17,22
2024-02-18,17
2024-02-19,37
2024-02-20,28
2024-02-21,26
2024-02-22,27
2024-02-23,31
2024-02-24,20
2024-02-25,17
2024-02-26,20
2024-02-27,23
2024-02-28,24
2024-02-29,17
2024-03-01,24
2024-03-02,20
2024-03-03,14
2024-03-04,23
2024-03-05,28
2024-03-06,32
2024-03-07,24
2024-03-08,30
2024-03-09,15
2024-03-10,13
2024-03-11,22
2024-03-12,24
2024-03-13,23
2024-03-14,20
2024-03-15,25
2024-03-16,17
2024-03-17,14
2024-03-18,19
2024-03-19,29
2024-03-20,22
2024-03-21,22
2024-03-22,31
2024-03-23,17
2024-03-24,20
2024-03-25,24
2024-03-26,29
2024-03-27,22
2024-03-28,30
2024-03-29,37
2024-03-30,18
2024-03-31,12
2024-04-01,27
2024-04-02,33
2024-04-03,25
2024-04-04,22
2024-04-05,26
2024-04-06,15
2024-04-07,24
2024-04-08,29
2024-04-09,17
2024-04-10,19
2024-04-11,20
2024-04-12,22
2024-04-13,18
2024-04-14,15
2024-04-15,24
2024-04-16,25
2024-04-17,26
2024-04-18,28
2024-04-19,19
2024-04-20,18
2024-04-21,18
2024-04-22,26
2024-04-23,31
2024-04-24,26
2024-04-25,34
2024-04-26,34
2024-04-27,9
2024-04-28,17
2024-04-29,30
2024-04-30,19
