date,value
2023-11-30,48
2023-12-01,61
2023-12-02,49
2023-12-03,40
2023-12-04,52
2023-12-05,59
2023-12-06,85
2023-12-07,70
2023-12-08,68
2023-12-09,43
2023-12-10,39
2023-12-11,81
2023-12-12,69
2023-12-13,77
2023-12-14,60
2023-12-15,59
2023-12-16,43
2023-12-17,51
2023-12-18,85
2023-12-19,70
2023-12-20,68
2023-12-21,67
2023-12-22,58
2023-12-23,39
2023-12-24,43
2023-12-25,37
2023-12-26,50
2023-12-27,59
2023-12-28,50
2023-12-29,47
2023-12-30,46
2023-12-31,38
2024-01-01,42
2024-01-02,50
2024-01-03,83
2024-01-04,64
2024-01-05,57
2024-01-06,42
2024-01-07,41
2024-01-08,59
2024-01-09,78
2024-01-10,66
2024-01-11,62
2024-01-12,68
2024-01-13,48
2024-01-14,52
2024-01-15,68
2024-01-16,74
2024-01-17,73
2024-01-18,64
2024-01-19,71
2024-01-20,52
2024-01-21,40
2024-01-22,65
2024-01-23,79
2024-01-24,75
2024-01-25,64
2024-01-26,55
2024-01-27,53
2024-01-28,49
2024-01-29,66
2024-01-30,80
2024-01-31,77
2024-02-01,74
2024-02-02,54
2024-02-03,47
2024-02-04,34
2024-02-05,72
2024-02-06,69
2024-02-07,63
2024-02-08,70
2024-02-09,46
2024-02-10,57
2024-02-11,37
2024-02-12,59
2024-02-13,58
2024-02-14,77
2024-02-15,66
2024-02-16,57
2024-02-17,43
2024-02-18,37
2024-02-19,60
2024-02-20,72
2024-02-21,73
2024-02-22,62
2024-02-23,71
2024-02-24,37
2024-02-25,45
2024-02-26,67
2024-02-27,82
2024-02-28,64
2024-02-29,67
2024-03-01,54
2024-03-02,41
2024-03-03,45
2024-03-04,68
2024-03-05,60
2024-03-06,61
2024-03-07,67
2024-03-08,45
2024-03-09,38
2024-03-10,39
2024-03-11,64
2024-03-12,59
2024-03-13,62
2024-03-14,70
2024-03-15,62
2024-03-16,60
2024-03-17,41
2024-03-18,73
2024-03-19,61
2024-03-20,61
2024-03-21,75
2024-03-22,66
2024-03-23,54
2024-03-24,47
2024-03-25,57
2024-03-26,68
2024-03-27,72
2024-03-28,61
2024-03-29,67
2024-03-30,50
2024-03-31,36
2024-04-01,66
2024-04-02,42
2024-04-03,55
2024-04-04,57
2024-04-05,63
2024-04-06,36
2024-04-07,39
2024-04-08,47
2024-04-09,66
2024-04-10,61
2024-04-11,53
2024-04-12,55
2024-04-13,32
2024-04-14,42
2024-04-15,57
2024-04-16,53
2024-04-17,45
2024-04-18,58
2024-04-19,66
2024-04-20,35
2024-04-21,37
2024-04-22,55
2024-04-23,58
2024-04-24,58
2024-04-25,67
2024-04-26,61
2024-04-27,41
2024-04-28,44
2024-04-29,61
2024-04-30,55
