date,value
2022-11-30,42
2022-12-01,38
2022-12-02,35
2022-12-03,28
2022-12-04,24
2022-12-05,36
2022-12-06,45
2022-12-07,47
2022-12-08,24
2022-12-09,32
2022-12-10,23
2022-12-11,30
2022-12-12,48
2022-12-13,36
2022-12-14,44
2022-12-15,33
2022-12-16,29
2022-12-17,21
2022-12-18,14
2022-12-19,35
2022-12-20,42
2022-12-21,29
2022-12-22,30
2022-12-23,23
2022-12-24,17
2022-12-25,15
2022-12-26,14
2022-12-27,19
2022-12-28,18
2022-12-29,23
2022-12-30,23
2022-12-31,12
2023-01-01,21
2023-01-02,22
2023-01-03,42
2023-01-04,22
2023-01-05,29
2023-01-06,34
2023-01-07,33
2023-01-08,22
2023-01-09,23
2023-01-10,36
2023-01-11,35
2023-01-12,35
2023-01-13,35
2023-01-14,19
2023-01-15,21
2023-01-16,22
2023-01-17,22
2023-01-18,25
2023-01-19,33
2023-01-20,31
2023-01-21,23
2023-01-22,17
2023-01-23,19
2023-01-24,33
2023-01-25,26
2023-01-26,39
2023-01-27,29
2023-01-28,22
2023-01-29,13
2023-01-30,33
2023-01-31,31
2023-02-01,31
2023-02-02,30
2023-02-03,23
2023-02-04,15
2023-02-05,14
2023-02-06,34
2023-02-07,40
2023-02-08,33
2023-02-09,40
2023-02-10,27
2023-02-11,21
2023-02-12,17
2023-02-13,22
2023-02-14,27
2023-02-15,32
2023-02-16,26
2023-02-17,26
2023-02-18,20
2023-02-19,16
2023-02-20,23
2023-02-21,22
2023-02-22,36
2023-02-23,45
2023-02-24,32
2023-02-25,11
2023-02-26,14
2023-02-27,27
2023-02-28,25
2023-03-01,35
2023-03-02,29
2023-03-03,32
2023-03-04,9
2023-03-05,16
2023-03-06,30
2023-03-07,31
2023-03-08,23
2023-03-09,28
2023-03-10,29
2023-03-11,13
2023-03-12,20
2023-03-13,20
2023-03-15,24
2023-03-16,29
2023-03-17,28
2023-03-18,16
2023-03-19,13
2023-03-20,27
2023-03-21,30
2023-03-22,28
2023-03-23,30
2023-03-24,23
2023-03-25,13
2023-03-26,15
2023-03-27,25
2023-03-28,24
2023-03-29,24
2023-03-30,27
2023-03-31,16
2023-04-01,12
2023-04-02,17
2023-04-03,18
2023-04-04,29
2023-04-05,24
2023-04-06,28
2023-04-07,11
2023-04-08,22
2023-04-09,19
2023-04-10,14
2023-04-11,21
2023-04-12,32
2023-04-13,33
2023-04-14,20
2023-04-15,18
2023-04-16,16
2023-04-17,17
2023-04-18,30
2023-04-19,18
2023-04-20,22
2023-04-21,26
2023-04-22,19
2023-04-23,10
2023-04-24,22
2023-04-25,25
2023-04-26,29
2023-04-27,22
2023-04-28,18
2023-04-29,12
2023-04-30,15
