date,value
2022-11-30,32
2022-12-01,35
2022-12-02,47
2022-12-03,34
2022-12-04,24
2022-12-05,41
2022-12-06,45
2022-12-07,33
2022-12-08,45
2022-12-09,33
2022-12-10,32
2022-12-11,18
2022-12-12,23
2022-12-13,27
2022-12-14,21
2022-12-15,29
2022-12-16,26
2022-12-17,12
2022-12-18,20
2022-12-19,39
2022-12-20,32
2022-12-21,28
2022-12-22,22
2022-12-23,17
2022-12-24,18
2022-12-25,14
2022-12-26,16
2022-12-27,14
2022-12-28,24
2022-12-29,22
2022-12-30,21
2022-12-31,14
2023-01-01,11
2023-01-02,24
2023-01-03,22
2023-01-04,28
2023-01-05,27
2023-01-06,27
2023-01-07,14
2023-01-08,17
2023-01-09,24
2023-01-10,30
2023-01-11,29
2023-01-12,23
2023-01-13,26
2023-01-14,14
2023-01-15,22
2023-01-16,20
2023-01-17,27
2023-01-18,36
2023-01-19,18
2023-01-20,20
2023-01-21,10
2023-01-22,18
2023-01-23,26
2023-01-24,24
2023-01-25,11
2023-01-26,23
2023-01-27,29
2023-01-28,14
2023-01-29,19
2023-01-30,30
2023-01-31,35
2023-02-01,26
2023-02-02,22
2023-02-03,24
2023-02-04,13
2023-02-05,18
2023-02-06,17
2023-02-07,18
2023-02-08,22
2023-02-09,28
2023-02-10,24
2023-02-11,14
2023-02-12,15
2023-02-13,16
2023-02-14,23
2023-02-15,14
2023-02-16,23
2023-02-17,22
2023-02-18,8
2023-02-19,15
2023-02-20,21
2023-02-21,22
2023-02-22,27
2023-02-23,25
2023-02-24,26
2023-02-25,6
2023-02-26,14
2023-02-27,13
2023-02-28,18
2023-03-01,21
2023-03-02,24
2023-03-03,16
2023-03-04,10
2023-03-05,5
2023-03-06,18
2023-03-07,18
2023-03-08,27
2023-03-09,13
2023-03-10,18
2023-03-11,12
2023-03-12,12
2023-03-13,19
2023-03-15,16
2023-03-16,20
2023-03-17,11
2023-03-18,15
2023-03-19,11
2023-03-20,16
2023-03-21,24
2023-03-22,20
2023-03-23,17
2023-03-24,22
2023-03-25,15
2023-03-26,19
2023-03-27,14
2023-03-28,19
2023-03-29,17
2023-03-30,22
2023-03-31,15
2023-04-01,18
2023-04-02,11
2023-04-03,24
2023-04-04,19
2023-04-05,25
2023-04-06,14
2023-04-07,14
2023-04-08,11
2023-04-09,11
2023-04-10,7
2023-04-11,14
2023-04-12,18
2023-04-13,19
2023-04-14,13
2023-04-15,11
2023-04-16,9
2023-04-17,20
2023-04-18,13
2023-04-19,17
2023-04-20,30
2023-04-21,18
2023-04-22,7
2023-04-23,5
2023-04-24,17
2023-04-25,19
2023-04-26,19
2023-04-27,16
2023-04-28,19
2023-04-29,3
2023-04-30,10
