user
1820446
23473934
23672301
12348584
20941923
3388069
4842787
23530536
17405370
11344936
9189799
2598488
2645946
13179161
23447659
924299
9876738
7495930
22956925
17522538
23195257
11309500
22738213
10653015
988176
23344382
3159359
23196747
10424754
13267018
13365519
1620671
10503330
913935
24047504
11485370
23138301
12543649
3593082
23108793
21975720
12176881
3410504
23697236
10818033
23063661
14909793
13399509
151097
2215147
558486
9147721
9936828
1031887
23018703
2544810
5483526
6547185
314056
17115572
3783915
20136911
20994006
4607234
2577687
4711754
17175000
23321550
4566516
22424931
21871881
22158312
22427957
21173460
16513633
22956292
201614
16739139
7828229
358259
7351857
7395078
23279550
17274139
979493
1574642
15342916
23879819
16362569
19624312
2266956
12539025
8906046
23070673
4426072
23385620
254072
23103349
21445043
16358087
22556271
5405168
2408321
12026628
3665707
10785975
1291659
4869406
3772771
12760248
5524637
13389492
5838755
14813965
23651395
23068431
16276122
2102693
5820905
22693893
9524424
23214688
22535681
10262058
19265992
2272591
10462884
22756992
23401191
15205819
12545110
721269
14808194
1320588
7340451
6810224
2387970
5884037
23257934
15570468
23036782
17301997
2204759
6804632
23075521
23958035
8297167
8951377
8992996
6031882
230513
5941407
23306821
460557
9995559
224132
4678649
19024493
10214945
8048015
8148900
4503776
4943848
1943061
4181503
22128905
18050196
23137829
19062779
1108697
2659161
23057283
23199912
243581
10518232
12317235
22244104
18040640
16545960
23660121
17354589
11917985
498527
23518345
16053127
17933598
23084776
13745241
2662355
5947319
14868997
23244905
2482836
306753
5603247
8167884
11192976
2420666
23096869
5128728
90678
224732
7054628
3204453
2725217
13484707
23483506
10138734
772810
4395562
10046897
17317713
11502055
7960402
3519246
2142950
9585331
1795059
9787438
14909980
4116718
5071753
492773
23529848
16365314
21389695
8610206
23448274
7864345
9829299
7958455
4436450
19172498
9345726
16502474
17532181
1315421
1001405
7454507
3386109
23336422
731026
20138179
19602174
4998439
280473
1353186
24460794
8302386
9975127
3063
17240612
20921102
13763683
16061877
23274923
23458314
11156885
23466798
3928334
23418084
18366097
23080735
16895625
23052449
10377254
22879528
22546576
22725365
23566188
13654791
19469088
4881811
7757850
18958931
23295849
13725682
21585653
6517605
24148946
23505082
1360383
12704593
15580623
2623259
572488
4195783
13193861
17420370
19124198
1405588
5443576
24428054
17191619
23005865
14871192
10322720
10707533
11901040
7190581
854556
23406174
8208341
11959421
2032864
10565938
23285452
13153822
10163091
13013309
11234027
6530134
8783685
2798168
11405423
8995628
10556623
11562997
10973572
1286621
9341431
12154356
10516630
409958
20697156
24679757
6625891
12418894
1169968
9842937
22755310
23464829
11149650
13035113
8893167
14416802
5007046
9625660
237867
22120934
9418969
1783398
4406995
12900337
21059947
3181258
2041317
3338940
679892
6570042
21349868
4884228
131872
22417897
1755598
182675
11488462
5287190
154855
9998632
21248602
13227260
8705432
13121213
7936626
9664
9582726
414167
257372
1288
12231048
4590385
4692
8508811
3862096
10490428
19028100
20421642
14251221
13777770
1396416
8412052
23341064
8237186
11102710
2029094
3771846
9056324
3479039
10844906
5027985
1658332
23467547
387408
15013265
19447410
12408623
3366563
