date,value
2022-07-01,732
2022-07-02,470
2022-07-03,479
2022-07-04,680
2022-07-05,850
2022-07-06,920
2022-07-07,920
2022-07-08,747
2022-07-09,504
2022-07-10,464
2022-07-11,782
2022-07-12,871
2022-07-13,913
2022-07-14,841
2022-07-15,774
2022-07-16,519
2022-07-17,516
2022-07-18,854
2022-07-19,883
2022-07-20,897
2022-07-21,827
2022-07-22,798
2022-07-23,467
2022-07-24,520
2022-07-25,829
2022-07-26,917
2022-07-27,851
2022-07-28,863
2022-07-29,690
2022-07-30,487
2022-07-31,503
2022-08-01,726
2022-08-02,846
2022-08-03,862
2022-08-04,837
2022-08-05,781
2022-08-06,490
2022-08-07,450
2022-08-08,777
2022-08-09,847
2022-08-10,856
2022-08-11,883
2022-08-12,725
2022-08-13,451
2022-08-14,456
2022-08-15,700
2022-08-16,788
2022-08-17,854
2022-08-18,846
2022-08-19,691
2022-08-20,463
2022-08-21,504
2022-08-22,751
2022-08-23,785
2022-08-24,784
2022-08-25,790
2022-08-26,713
2022-08-27,442
2022-08-28,469
2022-08-29,688
2022-08-30,772
2022-08-31,781
2022-09-01,729
2022-09-02,645
2022-09-03,411
2022-09-04,454
2022-09-05,662
2022-09-06,746
2022-09-07,817
2022-09-08,729
2022-09-09,716
2022-09-10,431
2022-09-11,460
2022-09-12,743
2022-09-13,779
2022-09-14,799
2022-09-15,772
2022-09-16,702
2022-09-17,456
2022-09-18,496
2022-09-19,688
2022-09-20,724
2022-09-21,784
2022-09-22,796
2022-09-23,731
2022-09-24,450
2022-09-25,496
2022-09-26,750
2022-09-27,796
2022-09-28,855
2022-09-29,772
2022-09-30,647
2022-10-01,492
2022-10-02,452
2022-10-03,634
2022-10-04,707
2022-10-05,801
2022-10-06,798
2022-10-07,732
2022-10-08,544
2022-10-09,489
2022-10-10,824
2022-10-11,870
2022-10-12,843
2022-10-13,892
2022-10-14,784
2022-10-15,526
2022-10-16,492
2022-10-17,808
2022-10-18,860
2022-10-19,855
2022-10-20,888
2022-10-21,753
2022-10-22,524
2022-10-23,525
2022-10-24,802
2022-10-25,871
2022-10-26,879
2022-10-27,794
2022-10-28,748
2022-10-29,481
2022-10-30,536
2022-10-31,784
2022-11-01,784
2022-11-02,852
2022-11-03,855
2022-11-04,840
2022-11-05,536
2022-11-06,593
2022-11-07,869
2022-11-08,849
2022-11-09,873
2022-11-10,858
2022-11-11,758
2022-11-12,540
2022-11-13,534
2022-11-14,850
2022-11-15,865
2022-11-16,922
2022-11-17,910
2022-11-18,820
2022-11-19,541
2022-11-20,559
2022-11-21,817
2022-11-22,821
2022-11-23,810
2022-11-24,835
2022-11-25,740
2022-11-26,498
2022-11-27,540
2022-11-28,823
2022-11-29,839
