date,value
2023-11-30,10
2023-12-01,10
2023-12-02,5
2023-12-03,7
2023-12-04,7
2023-12-05,9
2023-12-06,7
2023-12-07,6
2023-12-08,9
2023-12-09,2
2023-12-10,8
2023-12-11,8
2023-12-12,10
2023-12-13,11
2023-12-14,10
2023-12-15,6
2023-12-16,10
2023-12-17,1
2023-12-18,10
2023-12-19,4
2023-12-20,7
2023-12-21,9
2023-12-22,9
2023-12-23,3
2023-12-24,2
2023-12-25,2
2023-12-26,6
2023-12-27,9
2023-12-28,5
2023-12-29,2
2023-12-30,0
2023-12-31,6
2024-01-01,4
2024-01-02,10
2024-01-03,9
2024-01-04,9
2024-01-05,5
2024-01-06,2
2024-01-07,3
2024-01-08,5
2024-01-09,11
2024-01-10,14
2024-01-11,6
2024-01-12,8
2024-01-13,8
2024-01-14,1
2024-01-15,5
2024-01-16,5
2024-01-17,9
2024-01-18,10
2024-01-19,7
2024-01-20,5
2024-01-21,7
2024-01-22,5
2024-01-23,5
2024-01-24,7
2024-01-25,7
2024-01-26,10
2024-01-27,8
2024-01-28,3
2024-01-29,15
2024-01-30,8
2024-01-31,12
2024-02-01,6
2024-02-02,8
2024-02-03,7
2024-02-04,1
2024-02-05,8
2024-02-06,8
2024-02-07,12
2024-02-08,7
2024-02-09,14
2024-02-10,8
2024-02-11,1
2024-02-12,7
2024-02-13,6
2024-02-14,2
2024-02-15,5
2024-02-16,5
2024-02-17,1
2024-02-18,3
2024-02-19,4
2024-02-20,4
2024-02-21,11
2024-02-22,2
2024-02-23,8
2024-02-24,0
2024-02-25,4
2024-02-26,6
2024-02-27,8
2024-02-28,6
2024-02-29,4
2024-03-01,2
2024-03-02,5
2024-03-03,3
2024-03-04,6
2024-03-05,4
2024-03-06,6
2024-03-07,6
2024-03-08,7
2024-03-09,2
2024-03-10,7
2024-03-11,9
2024-03-12,5
2024-03-13,5
2024-03-14,7
2024-03-15,4
2024-03-16,4
2024-03-17,7
2024-03-18,8
2024-03-19,5
2024-03-20,8
2024-03-21,10
2024-03-22,7
2024-03-23,3
2024-03-24,3
2024-03-25,9
2024-03-26,5
2024-03-27,7
2024-03-28,9
2024-03-29,5
2024-03-30,1
2024-03-31,3
2024-04-01,2
2024-04-02,3
2024-04-03,10
2024-04-04,6
2024-04-05,8
2024-04-06,1
2024-04-07,4
2024-04-08,9
2024-04-09,8
2024-04-10,5
2024-04-11,9
2024-04-12,6
2024-04-13,5
2024-04-14,4
2024-04-15,4
2024-04-16,9
2024-04-17,4
2024-04-18,14
2024-04-19,13
2024-04-20,5
2024-04-21,3
2024-04-22,5
2024-04-23,8
2024-04-24,8
2024-04-25,3
2024-04-26,11
2024-04-27,6
2024-04-28,1
2024-04-29,5
2024-04-30,5
