date,value
2023-11-30,22
2023-12-01,16
2023-12-02,10
2023-12-03,8
2023-12-04,11
2023-12-05,18
2023-12-06,10
2023-12-07,8
2023-12-08,10
2023-12-09,3
2023-12-10,8
2023-12-11,7
2023-12-12,12
2023-12-13,7
2023-12-14,11
2023-12-15,7
2023-12-16,7
2023-12-17,9
2023-12-18,4
2023-12-19,13
2023-12-20,16
2023-12-21,10
2023-12-22,7
2023-12-23,5
2023-12-24,5
2023-12-25,5
2023-12-26,9
2023-12-27,10
2023-12-28,13
2023-12-29,4
2023-12-30,4
2023-12-31,6
2024-01-01,4
2024-01-02,9
2024-01-03,10
2024-01-04,13
2024-01-05,11
2024-01-06,4
2024-01-07,7
2024-01-08,9
2024-01-09,11
2024-01-10,14
2024-01-11,6
2024-01-12,13
2024-01-13,3
2024-01-14,10
2024-01-15,20
2024-01-16,14
2024-01-17,13
2024-01-18,15
2024-01-19,14
2024-01-20,7
2024-01-21,5
2024-01-22,10
2024-01-23,11
2024-01-24,19
2024-01-25,11
2024-01-26,8
2024-01-27,9
2024-01-28,5
2024-01-29,13
2024-01-30,16
2024-01-31,9
2024-02-01,11
2024-02-02,10
2024-02-03,5
2024-02-04,9
2024-02-05,11
2024-02-06,11
2024-02-07,17
2024-02-08,7
2024-02-09,7
2024-02-10,7
2024-02-11,7
2024-02-12,8
2024-02-13,8
2024-02-14,13
2024-02-15,9
2024-02-16,9
2024-02-17,7
2024-02-18,12
2024-02-19,13
2024-02-20,10
2024-02-21,16
2024-02-22,14
2024-02-23,11
2024-02-24,6
2024-02-25,7
2024-02-26,8
2024-02-27,11
2024-02-28,18
2024-02-29,8
2024-03-01,8
2024-03-02,9
2024-03-03,4
2024-03-04,11
2024-03-05,7
2024-03-06,13
2024-03-07,9
2024-03-08,9
2024-03-09,4
2024-03-10,4
2024-03-11,11
2024-03-12,10
2024-03-13,8
2024-03-14,15
2024-03-15,11
2024-03-16,11
2024-03-17,11
2024-03-18,13
2024-03-19,12
2024-03-20,10
2024-03-21,10
2024-03-22,7
2024-03-23,6
2024-03-24,6
2024-03-25,8
2024-03-26,14
2024-03-27,5
2024-03-28,8
2024-03-29,5
2024-03-30,8
2024-03-31,6
2024-04-01,4
2024-04-02,12
2024-04-03,16
2024-04-04,14
2024-04-05,10
2024-04-06,4
2024-04-07,11
2024-04-08,8
2024-04-09,11
2024-04-10,16
2024-04-11,12
2024-04-12,12
2024-04-13,7
2024-04-14,5
2024-04-15,8
2024-04-16,11
2024-04-17,9
2024-04-18,6
2024-04-19,12
2024-04-20,5
2024-04-21,5
2024-04-22,9
2024-04-23,9
2024-04-24,14
2024-04-25,9
2024-04-26,12
2024-04-27,10
2024-04-28,2
2024-04-29,10
2024-04-30,10
