date,value
2023-11-30,12
2023-12-01,17
2023-12-02,16
2023-12-03,19
2023-12-04,22
2023-12-05,25
2023-12-06,23
2023-12-07,21
2023-12-08,16
2023-12-09,14
2023-12-10,16
2023-12-11,20
2023-12-12,18
2023-12-13,18
2023-12-14,24
2023-12-15,17
2023-12-16,12
2023-12-17,14
2023-12-18,18
2023-12-19,16
2023-12-20,17
2023-12-21,11
2023-12-22,14
2023-12-23,5
2023-12-24,10
2023-12-25,8
2023-12-26,11
2023-12-27,18
2023-12-28,13
2023-12-29,12
2023-12-30,11
2023-12-31,7
2024-01-01,9
2024-01-02,18
2024-01-03,17
2024-01-04,20
2024-01-05,11
2024-01-06,9
2024-01-07,11
2024-01-08,15
2024-01-09,11
2024-01-10,18
2024-01-11,18
2024-01-12,13
2024-01-13,6
2024-01-14,12
2024-01-15,19
2024-01-16,19
2024-01-17,20
2024-01-18,18
2024-01-19,14
2024-01-20,5
2024-01-21,22
2024-01-22,10
2024-01-23,13
2024-01-24,21
2024-01-25,16
2024-01-26,19
2024-01-27,12
2024-01-28,12
2024-01-29,15
2024-01-30,12
2024-01-31,20
2024-02-01,15
2024-02-02,21
2024-02-03,15
2024-02-04,19
2024-02-05,14
2024-02-06,14
2024-02-07,17
2024-02-08,15
2024-02-09,21
2024-02-10,10
2024-02-11,7
2024-02-12,16
2024-02-13,15
2024-02-14,15
2024-02-15,14
2024-02-16,12
2024-02-17,12
2024-02-18,13
2024-02-19,13
2024-02-20,17
2024-02-21,21
2024-02-22,23
2024-02-23,15
2024-02-24,14
2024-02-25,11
2024-02-26,18
2024-02-27,19
2024-02-28,17
2024-02-29,26
2024-03-01,15
2024-03-02,11
2024-03-03,12
2024-03-04,10
2024-03-05,20
2024-03-06,13
2024-03-07,16
2024-03-08,15
2024-03-09,13
2024-03-10,7
2024-03-11,20
2024-03-12,15
2024-03-13,15
2024-03-14,19
2024-03-15,13
2024-03-16,10
2024-03-17,10
2024-03-18,11
2024-03-19,14
2024-03-20,15
2024-03-21,19
2024-03-22,18
2024-03-23,7
2024-03-24,12
2024-03-25,14
2024-03-26,14
2024-03-27,19
2024-03-28,15
2024-03-29,10
2024-03-30,19
2024-03-31,10
2024-04-01,18
2024-04-02,14
2024-04-03,16
2024-04-04,7
2024-04-05,18
2024-04-06,10
2024-04-07,6
2024-04-08,15
2024-04-09,17
2024-04-10,16
2024-04-11,14
2024-04-12,15
2024-04-13,9
2024-04-14,12
2024-04-15,17
2024-04-16,20
2024-04-17,15
2024-04-18,28
2024-04-19,19
2024-04-20,15
2024-04-21,9
2024-04-22,11
2024-04-23,17
2024-04-24,24
2024-04-25,16
2024-04-26,17
2024-04-27,7
2024-04-28,9
2024-04-29,14
2024-04-30,11
