date,value
2023-11-30,10
2023-12-01,11
2023-12-02,2
2023-12-03,4
2023-12-04,7
2023-12-05,20
2023-12-06,9
2023-12-07,17
2023-12-08,16
2023-12-09,2
2023-12-10,1
2023-12-11,4
2023-12-12,11
2023-12-13,14
2023-12-14,6
2023-12-15,8
2023-12-16,3
2023-12-17,9
2023-12-18,12
2023-12-19,19
2023-12-20,17
2023-12-21,15
2023-12-22,4
2023-12-23,2
2023-12-24,6
2023-12-25,5
2023-12-26,6
2023-12-27,6
2023-12-28,4
2023-12-29,5
2023-12-30,1
2023-12-31,2
2024-01-01,1
2024-01-02,11
2024-01-03,7
2024-01-04,10
2024-01-05,10
2024-01-06,8
2024-01-07,2
2024-01-08,12
2024-01-09,7
2024-01-10,12
2024-01-11,16
2024-01-12,6
2024-01-13,7
2024-01-14,2
2024-01-15,6
2024-01-16,7
2024-01-17,8
2024-01-18,12
2024-01-19,15
2024-01-20,5
2024-01-21,2
2024-01-22,12
2024-01-23,11
2024-01-24,13
2024-01-25,5
2024-01-26,10
2024-01-27,6
2024-01-28,4
2024-01-29,11
2024-01-30,15
2024-01-31,11
2024-02-01,11
2024-02-02,15
2024-02-03,4
2024-02-04,5
2024-02-05,11
2024-02-06,15
2024-02-07,8
2024-02-08,20
2024-02-09,9
2024-02-10,2
2024-02-11,6
2024-02-12,11
2024-02-13,8
2024-02-14,11
2024-02-15,16
2024-02-16,13
2024-02-17,6
2024-02-18,2
2024-02-19,8
2024-02-20,12
2024-02-21,11
2024-02-22,14
2024-02-23,11
2024-02-24,6
2024-02-25,9
2024-02-26,10
2024-02-27,18
2024-02-28,9
2024-02-29,14
2024-03-01,15
2024-03-02,1
2024-03-03,3
2024-03-04,10
2024-03-05,7
2024-03-06,11
2024-03-07,12
2024-03-08,8
2024-03-09,1
2024-03-10,3
2024-03-11,10
2024-03-12,15
2024-03-13,9
2024-03-14,18
2024-03-15,11
2024-03-16,5
2024-03-17,5
2024-03-18,8
2024-03-19,14
2024-03-20,10
2024-03-21,11
2024-03-22,7
2024-03-23,6
2024-03-24,4
2024-03-25,12
2024-03-26,7
2024-03-27,12
2024-03-28,8
2024-03-29,10
2024-03-30,1
2024-03-31,5
2024-04-01,6
2024-04-02,19
2024-04-03,10
2024-04-04,12
2024-04-05,9
2024-04-06,4
2024-04-07,1
2024-04-08,5
2024-04-09,13
2024-04-10,17
2024-04-11,12
2024-04-12,10
2024-04-13,0
2024-04-14,6
2024-04-15,7
2024-04-16,10
2024-04-17,10
2024-04-18,11
2024-04-19,6
2024-04-20,2
2024-04-21,4
2024-04-22,7
2024-04-23,8
2024-04-24,6
2024-04-25,7
2024-04-26,17
2024-04-27,8
2024-04-28,2
2024-04-29,9
2024-04-30,12
