date,value
2023-11-30,36
2023-12-01,31
2023-12-02,17
2023-12-03,23
2023-12-04,31
2023-12-05,34
2023-12-06,48
2023-12-07,25
2023-12-08,21
2023-12-09,14
2023-12-10,23
2023-12-11,29
2023-12-12,45
2023-12-13,36
2023-12-14,28
2023-12-15,27
2023-12-16,21
2023-12-17,16
2023-12-18,26
2023-12-19,38
2023-12-20,41
2023-12-21,31
2023-12-22,22
2023-12-23,18
2023-12-24,7
2023-12-25,9
2023-12-26,13
2023-12-27,20
2023-12-28,38
2023-12-29,25
2023-12-30,26
2023-12-31,11
2024-01-01,10
2024-01-02,29
2024-01-03,25
2024-01-04,41
2024-01-05,27
2024-01-06,18
2024-01-07,13
2024-01-08,35
2024-01-09,28
2024-01-10,41
2024-01-11,29
2024-01-12,37
2024-01-13,15
2024-01-14,7
2024-01-15,18
2024-01-16,36
2024-01-17,43
2024-01-18,37
2024-01-19,36
2024-01-20,17
2024-01-21,17
2024-01-22,35
2024-01-23,30
2024-01-24,38
2024-01-25,41
2024-01-26,27
2024-01-27,14
2024-01-28,6
2024-01-29,29
2024-01-30,41
2024-01-31,30
2024-02-01,28
2024-02-02,34
2024-02-03,19
2024-02-04,18
2024-02-05,33
2024-02-06,28
2024-02-07,35
2024-02-08,39
2024-02-09,24
2024-02-10,16
2024-02-11,21
2024-02-12,30
2024-02-13,34
2024-02-14,39
2024-02-15,40
2024-02-16,35
2024-02-17,8
2024-02-18,17
2024-02-19,32
2024-02-20,17
2024-02-21,31
2024-02-22,43
2024-02-23,35
2024-02-24,16
2024-02-25,12
2024-02-26,28
2024-02-27,30
2024-02-28,32
2024-02-29,41
2024-03-01,26
2024-03-02,17
2024-03-03,9
2024-03-04,26
2024-03-05,31
2024-03-06,32
2024-03-07,38
2024-03-08,31
2024-03-09,13
2024-03-10,16
2024-03-11,35
2024-03-12,38
2024-03-13,39
2024-03-14,34
2024-03-15,44
2024-03-16,15
2024-03-17,21
2024-03-18,30
2024-03-19,28
2024-03-20,33
2024-03-21,24
2024-03-22,25
2024-03-23,14
2024-03-24,14
2024-03-25,31
2024-03-26,41
2024-03-27,27
2024-03-28,27
2024-03-29,28
2024-03-30,14
2024-03-31,13
2024-04-01,16
2024-04-02,24
2024-04-03,30
2024-04-04,22
2024-04-05,21
2024-04-06,14
2024-04-07,14
2024-04-08,24
2024-04-09,27
2024-04-10,31
2024-04-11,29
2024-04-12,35
2024-04-13,10
2024-04-14,22
2024-04-15,20
2024-04-16,28
2024-04-17,37
2024-04-18,35
2024-04-19,27
2024-04-20,9
2024-04-21,13
2024-04-22,32
2024-04-23,29
2024-04-24,34
2024-04-25,19
2024-04-26,21
2024-04-27,14
2024-04-28,11
2024-04-29,24
2024-04-30,31
