date,value
2023-11-30,24
2023-12-01,16
2023-12-02,12
2023-12-03,18
2023-12-04,15
2023-12-05,25
2023-12-06,28
2023-12-07,14
2023-12-08,11
2023-12-09,11
2023-12-10,11
2023-12-11,27
2023-12-12,17
2023-12-13,18
2023-12-14,19
2023-12-15,21
2023-12-16,12
2023-12-17,5
2023-12-18,20
2023-12-19,21
2023-12-20,24
2023-12-21,18
2023-12-22,8
2023-12-23,9
2023-12-24,2
2023-12-25,5
2023-12-26,12
2023-12-27,7
2023-12-28,14
2023-12-29,17
2023-12-30,18
2023-12-31,7
2024-01-01,6
2024-01-02,15
2024-01-03,19
2024-01-04,23
2024-01-05,20
2024-01-06,14
2024-01-07,9
2024-01-08,18
2024-01-09,21
2024-01-10,21
2024-01-11,20
2024-01-12,17
2024-01-13,11
2024-01-14,2
2024-01-15,17
2024-01-16,25
2024-01-17,31
2024-01-18,33
2024-01-19,25
2024-01-20,13
2024-01-21,8
2024-01-22,15
2024-01-23,22
2024-01-24,16
2024-01-25,28
2024-01-26,18
2024-01-27,3
2024-01-28,7
2024-01-29,10
2024-01-30,29
2024-01-31,21
2024-02-01,18
2024-02-02,17
2024-02-03,7
2024-02-04,10
2024-02-05,18
2024-02-06,21
2024-02-07,28
2024-02-08,23
2024-02-09,16
2024-02-10,6
2024-02-11,10
2024-02-12,16
2024-02-13,15
2024-02-14,25
2024-02-15,30
2024-02-16,21
2024-02-17,12
2024-02-18,10
2024-02-19,21
2024-02-20,17
2024-02-21,28
2024-02-22,24
2024-02-23,20
2024-02-24,7
2024-02-25,5
2024-02-26,23
2024-02-27,19
2024-02-28,25
2024-02-29,23
2024-03-01,21
2024-03-02,7
2024-03-03,6
2024-03-04,14
2024-03-05,13
2024-03-06,20
2024-03-07,25
2024-03-08,17
2024-03-09,4
2024-03-10,11
2024-03-11,16
2024-03-12,20
2024-03-13,27
2024-03-14,27
2024-03-15,26
2024-03-16,11
2024-03-17,12
2024-03-18,19
2024-03-19,15
2024-03-20,18
2024-03-21,15
2024-03-22,16
2024-03-23,8
2024-03-24,5
2024-03-25,20
2024-03-26,24
2024-03-27,20
2024-03-28,15
2024-03-29,13
2024-03-30,8
2024-03-31,4
2024-04-01,11
2024-04-02,16
2024-04-03,13
2024-04-04,15
2024-04-05,20
2024-04-06,3
2024-04-07,4
2024-04-08,14
2024-04-09,21
2024-04-10,21
2024-04-11,15
2024-04-12,15
2024-04-13,5
2024-04-14,12
2024-04-15,13
2024-04-16,23
2024-04-17,18
2024-04-18,27
2024-04-19,18
2024-04-20,6
2024-04-21,10
2024-04-22,18
2024-04-23,18
2024-04-24,20
2024-04-25,9
2024-04-26,13
2024-04-27,9
2024-04-28,6
2024-04-29,20
2024-04-30,19
