date,value
2022-07-01,131
2022-07-02,80
2022-07-03,95
2022-07-04,130
2022-07-05,169
2022-07-06,152
2022-07-07,137
2022-07-08,134
2022-07-09,79
2022-07-10,69
2022-07-11,112
2022-07-12,136
2022-07-13,139
2022-07-14,148
2022-07-15,117
2022-07-16,87
2022-07-17,74
2022-07-18,122
2022-07-19,162
2022-07-20,148
2022-07-21,130
2022-07-22,143
2022-07-23,94
2022-07-24,78
2022-07-25,122
2022-07-26,148
2022-07-27,147
2022-07-28,162
2022-07-29,114
2022-07-30,99
2022-07-31,81
2022-08-01,127
2022-08-02,132
2022-08-03,134
2022-08-04,135
2022-08-05,124
2022-08-06,86
2022-08-07,81
2022-08-08,134
2022-08-09,154
2022-08-10,141
2022-08-11,149
2022-08-12,144
2022-08-13,82
2022-08-14,81
2022-08-15,83
2022-08-16,145
2022-08-17,138
2022-08-18,138
2022-08-19,126
2022-08-20,87
2022-08-21,68
2022-08-22,130
2022-08-23,111
2022-08-24,163
2022-08-25,157
2022-08-26,127
2022-08-27,87
2022-08-28,92
2022-08-29,115
2022-08-30,132
2022-08-31,142
2022-09-01,105
2022-09-02,120
2022-09-03,60
2022-09-04,76
2022-09-05,101
2022-09-06,118
2022-09-07,135
2022-09-08,140
2022-09-09,111
2022-09-10,107
2022-09-11,67
2022-09-12,109
2022-09-13,130
2022-09-14,130
2022-09-15,117
2022-09-16,109
2022-09-17,81
2022-09-18,84
2022-09-19,117
2022-09-20,119
2022-09-21,119
2022-09-22,144
2022-09-23,130
2022-09-24,84
2022-09-25,76
2022-09-26,115
2022-09-27,147
2022-09-28,150
2022-09-29,136
2022-09-30,111
2022-10-01,70
2022-10-02,76
2022-10-03,148
2022-10-04,128
2022-10-05,133
2022-10-06,138
2022-10-07,112
2022-10-08,75
2022-10-09,74
2022-10-10,120
2022-10-11,123
2022-10-12,113
2022-10-13,128
2022-10-14,109
2022-10-15,68
2022-10-16,73
2022-10-17,108
2022-10-18,116
2022-10-19,115
2022-10-20,130
2022-10-21,128
2022-10-22,70
2022-10-23,75
2022-10-24,120
2022-10-25,150
2022-10-26,147
2022-10-27,124
2022-10-28,114
2022-10-29,73
2022-10-30,88
2022-10-31,110
2022-11-01,113
2022-11-02,122
2022-11-03,132
2022-11-04,120
2022-11-05,84
2022-11-06,73
2022-11-07,117
2022-11-08,140
2022-11-09,133
2022-11-10,116
2022-11-11,125
2022-11-12,72
2022-11-13,92
2022-11-14,116
2022-11-15,138
2022-11-16,126
2022-11-17,143
2022-11-18,110
2022-11-19,66
2022-11-20,78
2022-11-21,137
2022-11-22,123
2022-11-23,139
2022-11-24,114
2022-11-25,104
2022-11-26,86
2022-11-27,85
2022-11-28,107
2022-11-29,126
