date,value
2022-07-01,44
2022-07-02,26
2022-07-03,34
2022-07-04,70
2022-07-05,80
2022-07-06,63
2022-07-07,63
2022-07-08,48
2022-07-09,35
2022-07-10,35
2022-07-11,65
2022-07-12,76
2022-07-13,77
2022-07-14,75
2022-07-15,77
2022-07-16,28
2022-07-17,43
2022-07-18,89
2022-07-19,73
2022-07-20,79
2022-07-21,72
2022-07-22,74
2022-07-23,49
2022-07-24,51
2022-07-25,76
2022-07-26,72
2022-07-27,76
2022-07-28,65
2022-07-29,60
2022-07-30,34
2022-07-31,31
2022-08-01,62
2022-08-02,81
2022-08-03,67
2022-08-04,64
2022-08-05,73
2022-08-06,37
2022-08-07,37
2022-08-08,59
2022-08-09,60
2022-08-10,74
2022-08-11,55
2022-08-12,58
2022-08-13,45
2022-08-14,38
2022-08-15,67
2022-08-16,92
2022-08-17,83
2022-08-18,69
2022-08-19,70
2022-08-20,35
2022-08-21,48
2022-08-22,69
2022-08-23,60
2022-08-24,64
2022-08-25,80
2022-08-26,56
2022-08-27,39
2022-08-28,52
2022-08-29,80
2022-08-30,63
2022-08-31,73
2022-09-01,65
2022-09-02,55
2022-09-03,40
2022-09-04,42
2022-09-05,68
2022-09-06,73
2022-09-07,62
2022-09-08,65
2022-09-09,66
2022-09-10,41
2022-09-11,20
2022-09-12,60
2022-09-13,60
2022-09-14,66
2022-09-15,71
2022-09-16,63
2022-09-17,44
2022-09-18,37
2022-09-19,47
2022-09-20,78
2022-09-21,64
2022-09-22,70
2022-09-23,60
2022-09-24,32
2022-09-25,36
2022-09-26,51
2022-09-27,81
2022-09-28,65
2022-09-29,82
2022-09-30,70
2022-10-01,34
2022-10-02,39
2022-10-03,78
2022-10-04,78
2022-10-05,61
2022-10-06,78
2022-10-07,56
2022-10-08,39
2022-10-09,45
2022-10-10,64
2022-10-11,74
2022-10-12,84
2022-10-13,67
2022-10-14,55
2022-10-15,42
2022-10-16,39
2022-10-17,69
2022-10-18,86
2022-10-19,73
2022-10-20,75
2022-10-21,55
2022-10-22,28
2022-10-23,36
2022-10-24,60
2022-10-25,67
2022-10-26,75
2022-10-27,68
2022-10-28,64
2022-10-29,38
2022-10-30,29
2022-10-31,73
2022-11-01,67
2022-11-02,68
2022-11-03,62
2022-11-04,53
2022-11-05,50
2022-11-06,52
2022-11-07,89
2022-11-08,102
2022-11-09,83
2022-11-10,72
2022-11-11,71
2022-11-12,47
2022-11-13,38
2022-11-14,77
2022-11-15,81
2022-11-16,80
2022-11-17,88
2022-11-18,68
2022-11-19,32
2022-11-20,35
2022-11-21,71
2022-11-22,82
2022-11-23,65
2022-11-24,69
2022-11-25,63
2022-11-26,35
2022-11-27,33
2022-11-28,68
2022-11-29,52
