date,value
2022-07-01,84
2022-07-02,29
2022-07-03,35
2022-07-04,84
2022-07-05,96
2022-07-06,85
2022-07-07,110
2022-07-08,75
2022-07-09,32
2022-07-10,46
2022-07-11,78
2022-07-12,92
2022-07-13,95
2022-07-14,102
2022-07-15,73
2022-07-16,40
2022-07-17,40
2022-07-18,81
2022-07-19,109
2022-07-20,92
2022-07-21,102
2022-07-22,90
2022-07-23,36
2022-07-24,24
2022-07-25,106
2022-07-26,102
2022-07-27,102
2022-07-28,102
2022-07-29,70
2022-07-30,51
2022-07-31,46
2022-08-01,82
2022-08-02,83
2022-08-03,102
2022-08-04,103
2022-08-05,87
2022-08-06,33
2022-08-07,38
2022-08-08,84
2022-08-09,98
2022-08-10,110
2022-08-11,94
2022-08-12,71
2022-08-13,34
2022-08-14,21
2022-08-15,66
2022-08-16,91
2022-08-17,76
2022-08-18,96
2022-08-19,78
2022-08-20,28
2022-08-21,37
2022-08-22,90
2022-08-23,88
2022-08-24,78
2022-08-25,97
2022-08-26,104
2022-08-27,25
2022-08-28,31
2022-08-29,94
2022-08-30,91
2022-08-31,107
2022-09-01,69
2022-09-02,79
2022-09-03,34
2022-09-04,35
2022-09-05,86
2022-09-06,93
2022-09-07,101
2022-09-08,107
2022-09-09,83
2022-09-10,40
2022-09-11,31
2022-09-12,51
2022-09-13,84
2022-09-14,101
2022-09-15,74
2022-09-16,68
2022-09-17,26
2022-09-18,30
2022-09-19,75
2022-09-20,92
2022-09-21,84
2022-09-22,95
2022-09-23,61
2022-09-24,41
2022-09-25,33
2022-09-26,85
2022-09-27,88
2022-09-28,99
2022-09-29,88
2022-09-30,81
2022-10-01,38
2022-10-02,21
2022-10-03,78
2022-10-04,63
2022-10-05,84
2022-10-06,83
2022-10-07,57
2022-10-08,33
2022-10-09,30
2022-10-10,63
2022-10-11,110
2022-10-12,99
2022-10-13,75
2022-10-14,86
2022-10-15,29
2022-10-16,34
2022-10-17,79
2022-10-18,102
2022-10-19,101
2022-10-20,92
2022-10-21,80
2022-10-22,25
2022-10-23,29
2022-10-24,76
2022-10-25,72
2022-10-26,99
2022-10-27,85
2022-10-28,70
2022-10-29,28
2022-10-30,27
2022-10-31,70
2022-11-01,70
2022-11-02,75
2022-11-03,83
2022-11-04,87
2022-11-05,31
2022-11-06,36
2022-11-07,86
2022-11-08,85
2022-11-09,85
2022-11-10,83
2022-11-11,82
2022-11-12,29
2022-11-13,38
2022-11-14,83
2022-11-15,90
2022-11-16,89
2022-11-17,97
2022-11-18,68
2022-11-19,31
2022-11-20,43
2022-11-21,61
2022-11-22,108
2022-11-23,108
2022-11-24,92
2022-11-25,68
2022-11-26,46
2022-11-27,36
2022-11-28,80
2022-11-29,73
