date,value
2022-07-01,294
2022-07-02,185
2022-07-03,178
2022-07-04,280
2022-07-05,321
2022-07-06,302
2022-07-07,335
2022-07-08,278
2022-07-09,185
2022-07-10,192
2022-07-11,304
2022-07-12,331
2022-07-13,360
2022-07-14,338
2022-07-15,313
2022-07-16,212
2022-07-17,172
2022-07-18,329
2022-07-19,333
2022-07-20,361
2022-07-21,301
2022-07-22,307
2022-07-23,170
2022-07-24,188
2022-07-25,306
2022-07-26,332
2022-07-27,328
2022-07-28,335
2022-07-29,240
2022-07-30,185
2022-07-31,203
2022-08-01,316
2022-08-02,305
2022-08-03,306
2022-08-04,314
2022-08-05,275
2022-08-06,188
2022-08-07,229
2022-08-08,305
2022-08-09,314
2022-08-10,314
2022-08-11,304
2022-08-12,244
2022-08-13,179
2022-08-14,199
2022-08-15,279
2022-08-16,313
2022-08-17,288
2022-08-18,294
2022-08-19,290
2022-08-20,167
2022-08-21,206
2022-08-22,291
2022-08-23,313
2022-08-24,336
2022-08-25,315
2022-08-26,257
2022-08-27,163
2022-08-28,191
2022-08-29,275
2022-08-30,319
2022-08-31,298
2022-09-01,308
2022-09-02,286
2022-09-03,175
2022-09-04,186
2022-09-05,284
2022-09-06,278
2022-09-07,315
2022-09-08,315
2022-09-09,269
2022-09-10,186
2022-09-11,152
2022-09-12,279
2022-09-13,305
2022-09-14,292
2022-09-15,304
2022-09-16,251
2022-09-17,192
2022-09-18,175
2022-09-19,252
2022-09-20,302
2022-09-21,297
2022-09-22,287
2022-09-23,277
2022-09-24,168
2022-09-25,157
2022-09-26,275
2022-09-27,284
2022-09-28,288
2022-09-29,297
2022-09-30,273
2022-10-01,193
2022-10-02,159
2022-10-03,262
2022-10-04,297
2022-10-05,269
2022-10-06,304
2022-10-07,246
2022-10-08,152
2022-10-09,156
2022-10-10,255
2022-10-11,298
2022-10-12,314
2022-10-13,294
2022-10-14,272
2022-10-15,191
2022-10-16,185
2022-10-17,291
2022-10-18,307
2022-10-19,329
2022-10-20,310
2022-10-21,267
2022-10-22,154
2022-10-23,161
2022-10-24,256
2022-10-25,254
2022-10-26,288
2022-10-27,296
2022-10-28,243
2022-10-29,156
2022-10-30,183
2022-10-31,268
2022-11-01,292
2022-11-02,300
2022-11-03,281
2022-11-04,269
2022-11-05,206
2022-11-06,210
2022-11-07,308
2022-11-08,336
2022-11-09,281
2022-11-10,303
2022-11-11,268
2022-11-12,173
2022-11-13,187
2022-11-14,314
2022-11-15,328
2022-11-16,321
2022-11-17,311
2022-11-18,256
2022-11-19,162
2022-11-20,177
2022-11-21,267
2022-11-22,288
2022-11-23,288
2022-11-24,292
2022-11-25,255
2022-11-26,169
2022-11-27,170
2022-11-28,263
2022-11-29,290
