date,value
2022-07-01,122
2022-07-02,85
2022-07-03,100
2022-07-04,151
2022-07-05,124
2022-07-06,152
2022-07-07,138
2022-07-08,143
2022-07-09,84
2022-07-10,78
2022-07-11,118
2022-07-12,143
2022-07-13,111
2022-07-14,144
2022-07-15,135
2022-07-16,96
2022-07-17,90
2022-07-18,112
2022-07-19,160
2022-07-20,183
2022-07-21,145
2022-07-22,130
2022-07-23,90
2022-07-24,109
2022-07-25,145
2022-07-26,187
2022-07-27,171
2022-07-28,154
2022-07-29,137
2022-07-30,124
2022-07-31,105
2022-08-01,169
2022-08-02,156
2022-08-03,134
2022-08-04,146
2022-08-05,149
2022-08-06,99
2022-08-07,94
2022-08-08,158
2022-08-09,144
2022-08-10,171
2022-08-11,149
2022-08-12,152
2022-08-13,118
2022-08-14,106
2022-08-15,127
2022-08-16,152
2022-08-17,170
2022-08-18,172
2022-08-19,142
2022-08-20,99
2022-08-21,118
2022-08-22,151
2022-08-23,151
2022-08-24,168
2022-08-25,139
2022-08-26,127
2022-08-27,127
2022-08-28,86
2022-08-29,127
2022-08-30,135
2022-08-31,133
2022-09-01,137
2022-09-02,120
2022-09-03,110
2022-09-04,93
2022-09-05,147
2022-09-06,145
2022-09-07,120
2022-09-08,144
2022-09-09,137
2022-09-10,82
2022-09-11,79
2022-09-12,154
2022-09-13,133
2022-09-14,143
2022-09-15,142
2022-09-16,144
2022-09-17,89
2022-09-18,81
2022-09-19,118
2022-09-20,146
2022-09-21,138
2022-09-22,150
2022-09-23,121
2022-09-24,98
2022-09-25,85
2022-09-26,133
2022-09-27,138
2022-09-28,131
2022-09-29,137
2022-09-30,128
2022-10-01,88
2022-10-02,78
2022-10-03,108
2022-10-04,121
2022-10-05,116
2022-10-06,121
2022-10-07,125
2022-10-08,88
2022-10-09,88
2022-10-10,134
2022-10-11,136
2022-10-12,146
2022-10-13,142
2022-10-14,123
2022-10-15,105
2022-10-16,96
2022-10-17,146
2022-10-18,132
2022-10-19,162
2022-10-20,154
2022-10-21,125
2022-10-22,98
2022-10-23,91
2022-10-24,121
2022-10-25,125
2022-10-26,131
2022-10-27,144
2022-10-28,135
2022-10-29,107
2022-10-30,99
2022-10-31,159
2022-11-01,148
2022-11-02,148
2022-11-03,140
2022-11-04,169
2022-11-05,91
2022-11-06,108
2022-11-07,143
2022-11-08,150
2022-11-09,149
2022-11-10,132
2022-11-11,139
2022-11-12,103
2022-11-13,99
2022-11-14,160
2022-11-15,150
2022-11-16,158
2022-11-17,153
2022-11-18,128
2022-11-19,104
2022-11-20,114
2022-11-21,129
2022-11-22,157
2022-11-23,140
2022-11-24,158
2022-11-25,122
2022-11-26,78
2022-11-27,87
2022-11-28,159
2022-11-29,146
