date,value
2022-11-30,105
2022-12-01,87
2022-12-02,82
2022-12-03,40
2022-12-04,53
2022-12-05,64
2022-12-06,83
2022-12-07,74
2022-12-08,71
2022-12-09,77
2022-12-10,52
2022-12-11,50
2022-12-12,70
2022-12-13,70
2022-12-14,76
2022-12-15,74
2022-12-16,74
2022-12-17,60
2022-12-18,40
2022-12-19,76
2022-12-20,74
2022-12-21,61
2022-12-22,68
2022-12-23,54
2022-12-24,32
2022-12-25,33
2022-12-26,53
2022-12-27,74
2022-12-28,72
2022-12-29,68
2022-12-30,60
2022-12-31,52
2023-01-01,40
2023-01-02,60
2023-01-03,60
2023-01-04,69
2023-01-05,68
2023-01-06,57
2023-01-07,63
2023-01-08,60
2023-01-09,67
2023-01-10,71
2023-01-11,83
2023-01-12,75
2023-01-13,62
2023-01-14,35
2023-01-15,51
2023-01-16,60
2023-01-17,79
2023-01-18,65
2023-01-19,80
2023-01-20,62
2023-01-21,57
2023-01-22,56
2023-01-23,71
2023-01-24,75
2023-01-25,69
2023-01-26,77
2023-01-27,64
2023-01-28,38
2023-01-29,48
2023-01-30,52
2023-01-31,75
2023-02-01,63
2023-02-02,71
2023-02-03,63
2023-02-04,44
2023-02-05,43
2023-02-06,74
2023-02-07,64
2023-02-08,77
2023-02-09,65
2023-02-10,59
2023-02-11,45
2023-02-12,45
2023-02-13,80
2023-02-14,61
2023-02-15,79
2023-02-16,60
2023-02-17,47
2023-02-18,45
2023-02-19,42
2023-02-20,48
2023-02-21,61
2023-02-22,64
2023-02-23,57
2023-02-24,64
2023-02-25,53
2023-02-26,47
2023-02-27,53
2023-02-28,58
2023-03-01,71
2023-03-02,63
2023-03-03,48
2023-03-04,50
2023-03-05,39
2023-03-06,62
2023-03-07,62
2023-03-08,56
2023-03-09,47
2023-03-10,54
2023-03-11,38
2023-03-12,35
2023-03-13,62
2023-03-15,53
2023-03-16,69
2023-03-17,40
2023-03-18,35
2023-03-19,40
2023-03-20,52
2023-03-21,63
2023-03-22,65
2023-03-23,48
2023-03-24,45
2023-03-25,46
2023-03-26,35
2023-03-27,72
2023-03-28,55
2023-03-29,75
2023-03-30,48
2023-03-31,52
2023-04-01,51
2023-04-02,38
2023-04-03,49
2023-04-04,63
2023-04-05,64
2023-04-06,49
2023-04-07,38
2023-04-08,41
2023-04-09,55
2023-04-10,54
2023-04-11,42
2023-04-12,49
2023-04-13,41
2023-04-14,58
2023-04-15,46
2023-04-16,38
2023-04-17,38
2023-04-18,50
2023-04-19,60
2023-04-20,59
2023-04-21,45
2023-04-22,30
2023-04-23,35
2023-04-24,62
2023-04-25,51
2023-04-26,63
2023-04-27,54
2023-04-28,48
2023-04-29,35
2023-04-30,30
