date,value
2022-11-30,150
2022-12-01,143
2022-12-02,123
2022-12-03,93
2022-12-04,90
2022-12-05,136
2022-12-06,151
2022-12-07,132
2022-12-08,133
2022-12-09,106
2022-12-10,67
2022-12-11,81
2022-12-12,143
2022-12-13,151
2022-12-14,140
2022-12-15,125
2022-12-16,137
2022-12-17,87
2022-12-18,72
2022-12-19,130
2022-12-20,127
2022-12-21,134
2022-12-22,111
2022-12-23,118
2022-12-24,78
2022-12-25,73
2022-12-26,128
2022-12-27,123
2022-12-28,120
2022-12-29,136
2022-12-30,116
2022-12-31,77
2023-01-01,73
2023-01-02,121
2023-01-03,132
2023-01-04,138
2023-01-05,125
2023-01-06,115
2023-01-07,80
2023-01-08,96
2023-01-09,140
2023-01-10,152
2023-01-11,131
2023-01-12,140
2023-01-13,136
2023-01-14,88
2023-01-15,67
2023-01-16,117
2023-01-17,143
2023-01-18,140
2023-01-19,146
2023-01-20,97
2023-01-21,113
2023-01-22,72
2023-01-23,126
2023-01-24,141
2023-01-25,158
2023-01-26,143
2023-01-27,136
2023-01-28,95
2023-01-29,81
2023-01-30,132
2023-01-31,159
2023-02-01,152
2023-02-02,131
2023-02-03,132
2023-02-04,80
2023-02-05,82
2023-02-06,124
2023-02-07,131
2023-02-08,144
2023-02-09,123
2023-02-10,152
2023-02-11,97
2023-02-12,81
2023-02-13,139
2023-02-14,137
2023-02-15,145
2023-02-16,135
2023-02-17,127
2023-02-18,84
2023-02-19,78
2023-02-20,132
2023-02-21,115
2023-02-22,132
2023-02-23,125
2023-02-24,114
2023-02-25,91
2023-02-26,67
2023-02-27,125
2023-02-28,124
2023-03-01,112
2023-03-02,126
2023-03-03,106
2023-03-04,64
2023-03-05,73
2023-03-06,110
2023-03-07,121
2023-03-08,123
2023-03-09,123
2023-03-10,105
2023-03-11,62
2023-03-12,93
2023-03-13,102
2023-03-15,105
2023-03-16,130
2023-03-17,96
2023-03-18,68
2023-03-19,64
2023-03-20,125
2023-03-21,130
2023-03-22,112
2023-03-23,128
2023-03-24,107
2023-03-25,80
2023-03-26,76
2023-03-27,111
2023-03-28,132
2023-03-29,160
2023-03-30,96
2023-03-31,120
2023-04-01,86
2023-04-02,75
2023-04-03,77
2023-04-04,118
2023-04-05,124
2023-04-06,101
2023-04-07,94
2023-04-08,70
2023-04-09,72
2023-04-10,111
2023-04-11,94
2023-04-12,117
2023-04-13,109
2023-04-14,89
2023-04-15,77
2023-04-16,89
2023-04-17,124
2023-04-18,119
2023-04-19,120
2023-04-20,104
2023-04-21,95
2023-04-22,62
2023-04-23,64
2023-04-24,95
2023-04-25,89
2023-04-26,95
2023-04-27,107
2023-04-28,85
2023-04-29,64
2023-04-30,70
