date,value
2022-11-30,165
2022-12-01,153
2022-12-02,136
2022-12-03,86
2022-12-04,96
2022-12-05,126
2022-12-06,170
2022-12-07,158
2022-12-08,146
2022-12-09,131
2022-12-10,115
2022-12-11,111
2022-12-12,144
2022-12-13,151
2022-12-14,165
2022-12-15,146
2022-12-16,121
2022-12-17,128
2022-12-18,70
2022-12-19,135
2022-12-20,157
2022-12-21,162
2022-12-22,147
2022-12-23,127
2022-12-24,106
2022-12-25,64
2022-12-26,120
2022-12-27,122
2022-12-28,143
2022-12-29,133
2022-12-30,119
2022-12-31,87
2023-01-01,54
2023-01-02,131
2023-01-03,120
2023-01-04,157
2023-01-05,150
2023-01-06,134
2023-01-07,103
2023-01-08,85
2023-01-09,139
2023-01-10,150
2023-01-11,131
2023-01-12,118
2023-01-13,145
2023-01-14,76
2023-01-15,83
2023-01-16,141
2023-01-17,150
2023-01-18,150
2023-01-19,130
2023-01-20,142
2023-01-21,92
2023-01-22,118
2023-01-23,125
2023-01-24,128
2023-01-25,141
2023-01-26,115
2023-01-27,133
2023-01-28,79
2023-01-29,93
2023-01-30,126
2023-01-31,131
2023-02-01,144
2023-02-02,124
2023-02-03,140
2023-02-04,90
2023-02-05,91
2023-02-06,112
2023-02-07,143
2023-02-08,146
2023-02-09,156
2023-02-10,120
2023-02-11,85
2023-02-12,96
2023-02-13,117
2023-02-14,130
2023-02-15,105
2023-02-16,118
2023-02-17,147
2023-02-18,72
2023-02-19,88
2023-02-20,111
2023-02-21,131
2023-02-22,133
2023-02-23,167
2023-02-24,107
2023-02-25,91
2023-02-26,72
2023-02-27,108
2023-02-28,125
2023-03-01,113
2023-03-02,137
2023-03-03,99
2023-03-04,58
2023-03-05,67
2023-03-06,116
2023-03-07,146
2023-03-08,107
2023-03-09,123
2023-03-10,114
2023-03-11,70
2023-03-12,77
2023-03-13,121
2023-03-15,130
2023-03-16,113
2023-03-17,116
2023-03-18,48
2023-03-19,87
2023-03-20,107
2023-03-21,125
2023-03-22,125
2023-03-23,119
2023-03-24,105
2023-03-25,87
2023-03-26,60
2023-03-27,116
2023-03-28,112
2023-03-29,131
2023-03-30,124
2023-03-31,105
2023-04-01,72
2023-04-02,58
2023-04-03,112
2023-04-04,129
2023-04-05,121
2023-04-06,102
2023-04-07,95
2023-04-08,74
2023-04-09,76
2023-04-10,84
2023-04-11,127
2023-04-12,121
2023-04-13,119
2023-04-14,126
2023-04-15,87
2023-04-16,77
2023-04-17,118
2023-04-18,120
2023-04-19,142
2023-04-20,111
2023-04-21,114
2023-04-22,74
2023-04-23,73
2023-04-24,113
2023-04-25,107
2023-04-26,127
2023-04-27,102
2023-04-28,108
2023-04-29,71
2023-04-30,65
