date,value
2022-11-30,58
2022-12-01,64
2022-12-02,59
2022-12-03,44
2022-12-04,51
2022-12-05,55
2022-12-06,67
2022-12-07,70
2022-12-08,45
2022-12-09,46
2022-12-10,31
2022-12-11,32
2022-12-12,67
2022-12-13,53
2022-12-14,45
2022-12-15,48
2022-12-16,49
2022-12-17,22
2022-12-18,26
2022-12-19,46
2022-12-20,69
2022-12-21,55
2022-12-22,42
2022-12-23,55
2022-12-24,18
2022-12-25,22
2022-12-26,43
2022-12-27,53
2022-12-28,43
2022-12-29,48
2022-12-30,43
2022-12-31,28
2023-01-01,25
2023-01-02,48
2023-01-03,48
2023-01-04,52
2023-01-05,54
2023-01-06,58
2023-01-07,31
2023-01-08,28
2023-01-09,41
2023-01-10,62
2023-01-11,47
2023-01-12,69
2023-01-13,56
2023-01-14,31
2023-01-15,26
2023-01-16,48
2023-01-17,54
2023-01-18,44
2023-01-19,62
2023-01-20,50
2023-01-21,22
2023-01-22,33
2023-01-23,47
2023-01-24,61
2023-01-25,53
2023-01-26,52
2023-01-27,51
2023-01-28,29
2023-01-29,30
2023-01-30,57
2023-01-31,47
2023-02-01,44
2023-02-02,58
2023-02-03,57
2023-02-04,37
2023-02-05,34
2023-02-06,47
2023-02-07,54
2023-02-08,44
2023-02-09,67
2023-02-10,54
2023-02-11,28
2023-02-12,27
2023-02-13,40
2023-02-14,55
2023-02-15,51
2023-02-16,50
2023-02-17,61
2023-02-18,25
2023-02-19,20
2023-02-20,46
2023-02-21,53
2023-02-22,52
2023-02-23,45
2023-02-24,33
2023-02-25,16
2023-02-26,32
2023-02-27,37
2023-02-28,38
2023-03-01,52
2023-03-02,57
2023-03-03,39
2023-03-04,16
2023-03-05,26
2023-03-06,37
2023-03-07,46
2023-03-08,35
2023-03-09,46
2023-03-10,42
2023-03-11,26
2023-03-12,38
2023-03-13,43
2023-03-15,45
2023-03-16,33
2023-03-17,47
2023-03-18,24
2023-03-19,19
2023-03-20,48
2023-03-21,39
2023-03-22,36
2023-03-23,47
2023-03-24,40
2023-03-25,25
2023-03-26,37
2023-03-27,46
2023-03-28,47
2023-03-29,44
2023-03-30,58
2023-03-31,39
2023-04-01,26
2023-04-02,27
2023-04-03,42
2023-04-04,56
2023-04-05,39
2023-04-06,35
2023-04-07,39
2023-04-08,28
2023-04-09,25
2023-04-10,42
2023-04-11,45
2023-04-12,42
2023-04-13,46
2023-04-14,49
2023-04-15,41
2023-04-16,30
2023-04-17,46
2023-04-18,58
2023-04-19,49
2023-04-20,41
2023-04-21,34
2023-04-22,22
2023-04-23,34
2023-04-24,40
2023-04-25,45
2023-04-26,46
2023-04-27,37
2023-04-28,34
2023-04-29,30
2023-04-30,29
