date,value
2022-07-01,77
2022-07-02,26
2022-07-03,26
2022-07-04,76
2022-07-05,79
2022-07-06,87
2022-07-07,89
2022-07-08,74
2022-07-09,42
2022-07-10,46
2022-07-11,80
2022-07-12,92
2022-07-13,85
2022-07-14,88
2022-07-15,75
2022-07-16,28
2022-07-17,35
2022-07-18,72
2022-07-19,90
2022-07-20,74
2022-07-21,74
2022-07-22,71
2022-07-23,39
2022-07-24,56
2022-07-25,52
2022-07-26,66
2022-07-27,78
2022-07-28,88
2022-07-29,62
2022-07-30,36
2022-07-31,34
2022-08-01,73
2022-08-02,63
2022-08-03,87
2022-08-04,86
2022-08-05,66
2022-08-06,36
2022-08-07,38
2022-08-08,86
2022-08-09,82
2022-08-10,78
2022-08-11,86
2022-08-12,73
2022-08-13,31
2022-08-14,26
2022-08-15,50
2022-08-16,83
2022-08-17,84
2022-08-18,83
2022-08-19,70
2022-08-20,38
2022-08-21,36
2022-08-22,63
2022-08-23,78
2022-08-24,101
2022-08-25,83
2022-08-26,71
2022-08-27,40
2022-08-28,44
2022-08-29,62
2022-08-30,64
2022-08-31,60
2022-09-01,89
2022-09-02,70
2022-09-03,31
2022-09-04,41
2022-09-05,63
2022-09-06,84
2022-09-07,79
2022-09-08,69
2022-09-09,67
2022-09-10,39
2022-09-11,45
2022-09-12,62
2022-09-13,59
2022-09-14,75
2022-09-15,73
2022-09-16,57
2022-09-17,26
2022-09-18,27
2022-09-19,64
2022-09-20,70
2022-09-21,84
2022-09-22,62
2022-09-23,73
2022-09-24,23
2022-09-25,41
2022-09-26,67
2022-09-27,69
2022-09-28,84
2022-09-29,68
2022-09-30,65
2022-10-01,29
2022-10-02,24
2022-10-03,63
2022-10-04,83
2022-10-05,62
2022-10-06,81
2022-10-07,62
2022-10-08,39
2022-10-09,35
2022-10-10,80
2022-10-11,64
2022-10-12,79
2022-10-13,73
2022-10-14,77
2022-10-15,33
2022-10-16,30
2022-10-17,54
2022-10-18,72
2022-10-19,76
2022-10-20,86
2022-10-21,76
2022-10-22,42
2022-10-23,36
2022-10-24,57
2022-10-25,74
2022-10-26,70
2022-10-27,74
2022-10-28,76
2022-10-29,29
2022-10-30,47
2022-10-31,69
2022-11-01,64
2022-11-02,80
2022-11-03,85
2022-11-04,59
2022-11-05,36
2022-11-06,34
2022-11-07,67
2022-11-08,86
2022-11-09,85
2022-11-10,92
2022-11-11,87
2022-11-12,47
2022-11-13,33
2022-11-14,78
2022-11-15,75
2022-11-16,86
2022-11-17,82
2022-11-18,72
2022-11-19,47
2022-11-20,46
2022-11-21,73
2022-11-22,86
2022-11-23,67
2022-11-24,83
2022-11-25,56
2022-11-26,44
2022-11-27,48
2022-11-28,78
2022-11-29,77
