date,value
2022-07-01,130
2022-07-02,52
2022-07-03,67
2022-07-04,123
2022-07-05,155
2022-07-06,160
2022-07-07,186
2022-07-08,137
2022-07-09,74
2022-07-10,66
2022-07-11,126
2022-07-12,163
2022-07-13,156
2022-07-14,133
2022-07-15,142
2022-07-16,79
2022-07-17,77
2022-07-18,173
2022-07-19,179
2022-07-20,183
2022-07-21,159
2022-07-22,151
2022-07-23,75
2022-07-24,80
2022-07-25,157
2022-07-26,169
2022-07-27,178
2022-07-28,151
2022-07-29,117
2022-07-30,65
2022-07-31,64
2022-08-01,151
2022-08-02,167
2022-08-03,154
2022-08-04,155
2022-08-05,144
2022-08-06,77
2022-08-07,69
2022-08-08,139
2022-08-09,167
2022-08-10,186
2022-08-11,172
2022-08-12,134
2022-08-13,66
2022-08-14,70
2022-08-15,127
2022-08-16,157
2022-08-17,183
2022-08-18,161
2022-08-19,133
2022-08-20,89
2022-08-21,89
2022-08-22,144
2022-08-23,155
2022-08-24,163
2022-08-25,155
2022-08-26,153
2022-08-27,73
2022-08-28,68
2022-08-29,120
2022-08-30,163
2022-08-31,150
2022-09-01,142
2022-09-02,116
2022-09-03,51
2022-09-04,57
2022-09-05,129
2022-09-06,152
2022-09-07,157
2022-09-08,146
2022-09-09,134
2022-09-10,53
2022-09-11,63
2022-09-12,141
2022-09-13,165
2022-09-14,143
2022-09-15,150
2022-09-16,129
2022-09-17,53
2022-09-18,61
2022-09-19,147
2022-09-20,138
2022-09-21,155
2022-09-22,180
2022-09-23,141
2022-09-24,85
2022-09-25,79
2022-09-26,127
2022-09-27,160
2022-09-28,167
2022-09-29,124
2022-09-30,128
2022-10-01,61
2022-10-02,72
2022-10-03,109
2022-10-04,127
2022-10-05,160
2022-10-06,145
2022-10-07,121
2022-10-08,73
2022-10-09,51
2022-10-10,148
2022-10-11,144
2022-10-12,162
2022-10-13,164
2022-10-14,149
2022-10-15,78
2022-10-16,70
2022-10-17,166
2022-10-18,182
2022-10-19,171
2022-10-20,173
2022-10-21,132
2022-10-22,59
2022-10-23,96
2022-10-24,156
2022-10-25,149
2022-10-26,154
2022-10-27,149
2022-10-28,131
2022-10-29,68
2022-10-30,81
2022-10-31,134
2022-11-01,137
2022-11-02,167
2022-11-03,159
2022-11-04,136
2022-11-05,67
2022-11-06,72
2022-11-07,151
2022-11-08,167
2022-11-09,147
2022-11-10,162
2022-11-11,138
2022-11-12,87
2022-11-13,71
2022-11-14,177
2022-11-15,181
2022-11-16,177
2022-11-17,169
2022-11-18,159
2022-11-19,68
2022-11-20,80
2022-11-21,148
2022-11-22,149
2022-11-23,162
2022-11-24,153
2022-11-25,135
2022-11-26,63
2022-11-27,78
2022-11-28,136
2022-11-29,163
