date,value
2022-07-01,78
2022-07-02,34
2022-07-03,36
2022-07-04,71
2022-07-05,80
2022-07-06,84
2022-07-07,109
2022-07-08,76
2022-07-09,46
2022-07-10,37
2022-07-11,75
2022-07-12,99
2022-07-13,89
2022-07-14,80
2022-07-15,69
2022-07-16,42
2022-07-17,44
2022-07-18,93
2022-07-19,98
2022-07-20,95
2022-07-21,81
2022-07-22,85
2022-07-23,30
2022-07-24,46
2022-07-25,89
2022-07-26,95
2022-07-27,105
2022-07-28,92
2022-07-29,76
2022-07-30,34
2022-07-31,37
2022-08-01,91
2022-08-02,99
2022-08-03,84
2022-08-04,69
2022-08-05,71
2022-08-06,51
2022-08-07,35
2022-08-08,112
2022-08-09,104
2022-08-10,88
2022-08-11,111
2022-08-12,84
2022-08-13,38
2022-08-14,30
2022-08-15,65
2022-08-16,80
2022-08-17,97
2022-08-18,89
2022-08-19,73
2022-08-20,39
2022-08-21,49
2022-08-22,95
2022-08-23,104
2022-08-24,96
2022-08-25,80
2022-08-26,84
2022-08-27,41
2022-08-28,39
2022-08-29,64
2022-08-30,84
2022-08-31,78
2022-09-01,88
2022-09-02,79
2022-09-03,47
2022-09-04,34
2022-09-05,67
2022-09-06,99
2022-09-07,99
2022-09-08,79
2022-09-09,70
2022-09-10,40
2022-09-11,32
2022-09-12,93
2022-09-13,93
2022-09-14,78
2022-09-15,100
2022-09-16,72
2022-09-17,34
2022-09-18,39
2022-09-19,91
2022-09-20,91
2022-09-21,92
2022-09-22,104
2022-09-23,69
2022-09-24,36
2022-09-25,44
2022-09-26,73
2022-09-27,94
2022-09-28,89
2022-09-29,84
2022-09-30,90
2022-10-01,32
2022-10-02,31
2022-10-03,71
2022-10-04,75
2022-10-05,104
2022-10-06,91
2022-10-07,90
2022-10-08,33
2022-10-09,30
2022-10-10,91
2022-10-11,84
2022-10-12,92
2022-10-13,104
2022-10-14,79
2022-10-15,49
2022-10-16,48
2022-10-17,100
2022-10-18,96
2022-10-19,108
2022-10-20,102
2022-10-21,67
2022-10-22,32
2022-10-23,45
2022-10-24,90
2022-10-25,87
2022-10-26,88
2022-10-27,87
2022-10-28,78
2022-10-29,34
2022-10-30,66
2022-10-31,73
2022-11-01,81
2022-11-02,97
2022-11-03,104
2022-11-04,88
2022-11-05,44
2022-11-06,46
2022-11-07,78
2022-11-08,110
2022-11-09,111
2022-11-10,97
2022-11-11,95
2022-11-12,57
2022-11-13,57
2022-11-14,100
2022-11-15,100
2022-11-16,108
2022-11-17,104
2022-11-18,107
2022-11-19,30
2022-11-20,52
2022-11-21,97
2022-11-22,94
2022-11-23,106
2022-11-24,100
2022-11-25,85
2022-11-26,48
2022-11-27,50
2022-11-28,81
2022-11-29,104
