date,value
2022-11-30,73
2022-12-01,69
2022-12-02,61
2022-12-03,44
2022-12-04,49
2022-12-05,64
2022-12-06,84
2022-12-07,74
2022-12-08,58
2022-12-09,41
2022-12-10,41
2022-12-11,47
2022-12-12,58
2022-12-13,73
2022-12-14,61
2022-12-15,62
2022-12-16,69
2022-12-17,42
2022-12-18,35
2022-12-19,72
2022-12-20,80
2022-12-21,59
2022-12-22,54
2022-12-23,52
2022-12-24,38
2022-12-25,34
2022-12-26,69
2022-12-27,67
2022-12-28,47
2022-12-29,61
2022-12-30,59
2022-12-31,39
2023-01-01,36
2023-01-02,58
2023-01-03,77
2023-01-04,63
2023-01-05,65
2023-01-06,61
2023-01-07,37
2023-01-08,51
2023-01-09,63
2023-01-10,70
2023-01-11,76
2023-01-12,61
2023-01-13,65
2023-01-14,43
2023-01-15,22
2023-01-16,49
2023-01-17,72
2023-01-18,69
2023-01-19,66
2023-01-20,54
2023-01-21,52
2023-01-22,41
2023-01-23,54
2023-01-24,70
2023-01-25,69
2023-01-26,56
2023-01-27,58
2023-01-28,58
2023-01-29,34
2023-01-30,56
2023-01-31,72
2023-02-01,69
2023-02-02,63
2023-02-03,54
2023-02-04,35
2023-02-05,39
2023-02-06,55
2023-02-07,62
2023-02-08,63
2023-02-09,49
2023-02-10,74
2023-02-11,48
2023-02-12,39
2023-02-13,65
2023-02-14,54
2023-02-15,51
2023-02-16,58
2023-02-17,61
2023-02-18,43
2023-02-19,40
2023-02-20,60
2023-02-21,53
2023-02-22,57
2023-02-23,59
2023-02-24,47
2023-02-25,48
2023-02-26,39
2023-02-27,52
2023-02-28,49
2023-03-01,52
2023-03-02,65
2023-03-03,46
2023-03-04,25
2023-03-05,35
2023-03-06,59
2023-03-07,56
2023-03-08,55
2023-03-09,58
2023-03-10,49
2023-03-11,34
2023-03-12,51
2023-03-13,45
2023-03-15,46
2023-03-16,57
2023-03-17,48
2023-03-18,26
2023-03-19,31
2023-03-20,62
2023-03-21,52
2023-03-22,57
2023-03-23,49
2023-03-24,46
2023-03-25,27
2023-03-26,33
2023-03-27,57
2023-03-28,69
2023-03-29,70
2023-03-30,44
2023-03-31,48
2023-04-01,31
2023-04-02,35
2023-04-03,34
2023-04-04,57
2023-04-05,49
2023-04-06,49
2023-04-07,41
2023-04-08,37
2023-04-09,32
2023-04-10,45
2023-04-11,40
2023-04-12,57
2023-04-13,52
2023-04-14,35
2023-04-15,31
2023-04-16,27
2023-04-17,49
2023-04-18,55
2023-04-19,53
2023-04-20,38
2023-04-21,42
2023-04-22,28
2023-04-23,28
2023-04-24,41
2023-04-25,28
2023-04-26,48
2023-04-27,46
2023-04-28,28
2023-04-29,24
2023-04-30,31
