date,value
2022-11-30,260
2022-12-01,260
2022-12-02,201
2022-12-03,109
2022-12-04,124
2022-12-05,220
2022-12-06,235
2022-12-07,216
2022-12-08,256
2022-12-09,187
2022-12-10,89
2022-12-11,105
2022-12-12,218
2022-12-13,228
2022-12-14,194
2022-12-15,244
2022-12-16,200
2022-12-17,125
2022-12-18,101
2022-12-19,192
2022-12-20,230
2022-12-21,225
2022-12-22,201
2022-12-23,168
2022-12-24,77
2022-12-25,80
2022-12-26,134
2022-12-27,182
2022-12-28,156
2022-12-29,156
2022-12-30,142
2022-12-31,85
2023-01-01,80
2023-01-02,139
2023-01-03,186
2023-01-04,218
2023-01-05,226
2023-01-06,184
2023-01-07,120
2023-01-08,120
2023-01-09,241
2023-01-10,227
2023-01-11,238
2023-01-12,228
2023-01-13,196
2023-01-14,127
2023-01-15,106
2023-01-16,191
2023-01-17,208
2023-01-18,240
2023-01-19,211
2023-01-20,163
2023-01-21,90
2023-01-22,105
2023-01-23,168
2023-01-24,215
2023-01-25,193
2023-01-26,185
2023-01-27,200
2023-01-28,87
2023-01-29,92
2023-01-30,226
2023-01-31,176
2023-02-01,227
2023-02-02,223
2023-02-03,187
2023-02-04,84
2023-02-05,85
2023-02-06,201
2023-02-07,207
2023-02-08,204
2023-02-09,246
2023-02-10,201
2023-02-11,97
2023-02-12,97
2023-02-13,192
2023-02-14,205
2023-02-15,209
2023-02-16,217
2023-02-17,186
2023-02-18,87
2023-02-19,102
2023-02-20,177
2023-02-21,193
2023-02-22,191
2023-02-23,196
2023-02-24,195
2023-02-25,100
2023-02-26,106
2023-02-27,177
2023-02-28,195
2023-03-01,209
2023-03-02,210
2023-03-03,174
2023-03-04,105
2023-03-05,104
2023-03-06,148
2023-03-07,173
2023-03-08,178
2023-03-09,218
2023-03-10,167
2023-03-11,68
2023-03-12,100
2023-03-13,181
2023-03-15,210
2023-03-16,190
2023-03-17,165
2023-03-18,101
2023-03-19,82
2023-03-20,172
2023-03-21,184
2023-03-22,202
2023-03-23,194
2023-03-24,182
2023-03-25,86
2023-03-26,85
2023-03-27,183
2023-03-28,178
2023-03-29,191
2023-03-30,197
2023-03-31,179
2023-04-01,88
2023-04-02,102
2023-04-03,185
2023-04-04,178
2023-04-05,184
2023-04-06,186
2023-04-07,122
2023-04-08,94
2023-04-09,61
2023-04-10,144
2023-04-11,197
2023-04-12,165
2023-04-13,199
2023-04-14,182
2023-04-15,109
2023-04-16,106
2023-04-17,188
2023-04-18,181
2023-04-19,195
2023-04-20,211
2023-04-21,158
2023-04-22,81
2023-04-23,91
2023-04-24,152
2023-04-25,173
2023-04-26,173
2023-04-27,173
2023-04-28,117
2023-04-29,86
2023-04-30,96
