date,value
2022-11-30,120
2022-12-01,132
2022-12-02,115
2022-12-03,91
2022-12-04,79
2022-12-05,97
2022-12-06,130
2022-12-07,117
2022-12-08,100
2022-12-09,103
2022-12-10,52
2022-12-11,53
2022-12-12,122
2022-12-13,108
2022-12-14,98
2022-12-15,117
2022-12-16,91
2022-12-17,67
2022-12-18,66
2022-12-19,99
2022-12-20,115
2022-12-21,132
2022-12-22,95
2022-12-23,99
2022-12-24,51
2022-12-25,38
2022-12-26,81
2022-12-27,96
2022-12-28,99
2022-12-29,98
2022-12-30,94
2022-12-31,54
2023-01-01,48
2023-01-02,90
2023-01-03,114
2023-01-04,133
2023-01-05,119
2023-01-06,118
2023-01-07,64
2023-01-08,76
2023-01-09,103
2023-01-10,136
2023-01-11,132
2023-01-12,139
2023-01-13,116
2023-01-14,59
2023-01-15,82
2023-01-16,109
2023-01-17,117
2023-01-18,108
2023-01-19,114
2023-01-20,104
2023-01-21,66
2023-01-22,72
2023-01-23,101
2023-01-24,117
2023-01-25,88
2023-01-26,97
2023-01-27,105
2023-01-28,75
2023-01-29,63
2023-01-30,104
2023-01-31,112
2023-02-01,113
2023-02-02,93
2023-02-03,96
2023-02-04,63
2023-02-05,73
2023-02-06,95
2023-02-07,119
2023-02-08,101
2023-02-09,109
2023-02-10,109
2023-02-11,67
2023-02-12,62
2023-02-13,86
2023-02-14,101
2023-02-15,103
2023-02-16,106
2023-02-17,100
2023-02-18,53
2023-02-19,55
2023-02-20,79
2023-02-21,83
2023-02-22,92
2023-02-23,104
2023-02-24,82
2023-02-25,62
2023-02-26,63
2023-02-27,91
2023-02-28,89
2023-03-01,85
2023-03-02,99
2023-03-03,86
2023-03-04,52
2023-03-05,56
2023-03-06,66
2023-03-07,81
2023-03-08,68
2023-03-09,90
2023-03-10,74
2023-03-11,59
2023-03-12,62
2023-03-13,78
2023-03-15,73
2023-03-16,81
2023-03-17,68
2023-03-18,66
2023-03-19,52
2023-03-20,87
2023-03-21,78
2023-03-22,93
2023-03-23,105
2023-03-24,101
2023-03-25,61
2023-03-26,72
2023-03-27,86
2023-03-28,104
2023-03-29,84
2023-03-30,110
2023-03-31,100
2023-04-01,65
2023-04-02,59
2023-04-03,98
2023-04-04,116
2023-04-05,85
2023-04-06,92
2023-04-07,80
2023-04-08,70
2023-04-09,55
2023-04-10,82
2023-04-11,101
2023-04-12,82
2023-04-13,118
2023-04-14,114
2023-04-15,73
2023-04-16,67
2023-04-17,109
2023-04-18,116
2023-04-19,100
2023-04-20,113
2023-04-21,71
2023-04-22,52
2023-04-23,55
2023-04-24,94
2023-04-25,101
2023-04-26,99
2023-04-27,86
2023-04-28,101
2023-04-29,61
2023-04-30,64
