date,value
2022-11-30,156
2022-12-01,186
2022-12-02,148
2022-12-03,78
2022-12-04,78
2022-12-05,168
2022-12-06,185
2022-12-07,173
2022-12-08,158
2022-12-09,123
2022-12-10,102
2022-12-11,88
2022-12-12,150
2022-12-13,147
2022-12-14,164
2022-12-15,158
2022-12-16,154
2022-12-17,70
2022-12-18,84
2022-12-19,140
2022-12-20,149
2022-12-21,131
2022-12-22,137
2022-12-23,94
2022-12-24,56
2022-12-25,34
2022-12-26,74
2022-12-27,104
2022-12-28,90
2022-12-29,118
2022-12-30,87
2022-12-31,57
2023-01-01,48
2023-01-02,86
2023-01-03,109
2023-01-04,145
2023-01-05,143
2023-01-06,113
2023-01-07,78
2023-01-08,79
2023-01-09,139
2023-01-10,135
2023-01-11,152
2023-01-12,150
2023-01-13,142
2023-01-14,64
2023-01-15,62
2023-01-16,125
2023-01-17,152
2023-01-18,146
2023-01-19,157
2023-01-20,137
2023-01-21,66
2023-01-22,67
2023-01-23,123
2023-01-24,166
2023-01-25,179
2023-01-26,157
2023-01-27,154
2023-01-28,65
2023-01-29,74
2023-01-30,155
2023-01-31,186
2023-02-01,174
2023-02-02,183
2023-02-03,139
2023-02-04,95
2023-02-05,80
2023-02-06,150
2023-02-07,161
2023-02-08,157
2023-02-09,164
2023-02-10,142
2023-02-11,87
2023-02-12,68
2023-02-13,128
2023-02-14,161
2023-02-15,173
2023-02-16,173
2023-02-17,147
2023-02-18,79
2023-02-19,88
2023-02-20,155
2023-02-21,167
2023-02-22,165
2023-02-23,163
2023-02-24,141
2023-02-25,91
2023-02-26,86
2023-02-27,144
2023-02-28,154
2023-03-01,174
2023-03-02,163
2023-03-03,147
2023-03-04,68
2023-03-05,65
2023-03-06,119
2023-03-07,164
2023-03-08,159
2023-03-09,164
2023-03-10,140
2023-03-11,72
2023-03-12,76
2023-03-13,142
2023-03-15,137
2023-03-16,179
2023-03-17,153
2023-03-18,70
2023-03-19,62
2023-03-20,124
2023-03-21,137
2023-03-22,143
2023-03-23,183
2023-03-24,109
2023-03-25,61
2023-03-26,71
2023-03-27,119
2023-03-28,130
2023-03-29,142
2023-03-30,133
2023-03-31,145
2023-04-01,79
2023-04-02,70
2023-04-03,117
2023-04-04,155
2023-04-05,155
2023-04-06,148
2023-04-07,103
2023-04-08,59
2023-04-09,62
2023-04-10,91
2023-04-11,113
2023-04-12,168
2023-04-13,127
2023-04-14,143
2023-04-15,73
2023-04-16,58
2023-04-17,134
2023-04-18,150
2023-04-19,146
2023-04-20,133
2023-04-21,116
2023-04-22,76
2023-04-23,57
2023-04-24,128
2023-04-25,145
2023-04-26,121
2023-04-27,144
2023-04-28,121
2023-04-29,63
2023-04-30,60
