date,value
2022-11-30,83
2022-12-01,88
2022-12-02,75
2022-12-03,85
2022-12-04,68
2022-12-05,64
2022-12-06,67
2022-12-07,78
2022-12-08,68
2022-12-09,68
2022-12-10,75
2022-12-11,67
2022-12-12,64
2022-12-13,71
2022-12-14,60
2022-12-15,64
2022-12-16,58
2022-12-17,55
2022-12-18,44
2022-12-19,52
2022-12-20,46
2022-12-21,60
2022-12-22,56
2022-12-23,50
2022-12-24,41
2022-12-25,50
2022-12-26,36
2022-12-27,43
2022-12-28,61
2022-12-29,63
2022-12-30,36
2022-12-31,46
2023-01-01,27
2023-01-02,51
2023-01-03,55
2023-01-04,61
2023-01-05,56
2023-01-06,61
2023-01-07,64
2023-01-08,49
2023-01-09,47
2023-01-10,60
2023-01-11,47
2023-01-12,58
2023-01-13,44
2023-01-14,38
2023-01-15,31
2023-01-16,46
2023-01-17,53
2023-01-18,53
2023-01-19,54
2023-01-20,49
2023-01-21,32
2023-01-22,40
2023-01-23,59
2023-01-24,50
2023-01-25,56
2023-01-26,51
2023-01-27,52
2023-01-28,35
2023-01-29,38
2023-01-30,46
2023-01-31,51
2023-02-01,48
2023-02-02,54
2023-02-03,44
2023-02-04,42
2023-02-05,48
2023-02-06,55
2023-02-07,60
2023-02-08,63
2023-02-09,56
2023-02-10,44
2023-02-11,32
2023-02-12,33
2023-02-13,44
2023-02-14,48
2023-02-15,39
2023-02-16,47
2023-02-17,42
2023-02-18,32
2023-02-19,47
2023-02-20,42
2023-02-21,57
2023-02-22,68
2023-02-23,42
2023-02-24,44
2023-02-25,46
2023-02-26,33
2023-02-27,51
2023-02-28,54
2023-03-01,41
2023-03-02,40
2023-03-03,35
2023-03-04,28
2023-03-05,44
2023-03-06,44
2023-03-07,36
2023-03-08,45
2023-03-09,44
2023-03-10,35
2023-03-11,34
2023-03-12,30
2023-03-13,45
2023-03-15,48
2023-03-16,50
2023-03-17,44
2023-03-18,40
2023-03-19,38
2023-03-20,41
2023-03-21,31
2023-03-22,49
2023-03-23,42
2023-03-24,40
2023-03-25,35
2023-03-26,60
2023-03-27,57
2023-03-28,50
2023-03-29,50
2023-03-30,32
2023-03-31,42
2023-04-01,32
2023-04-02,52
2023-04-03,60
2023-04-04,33
2023-04-05,39
2023-04-06,54
2023-04-07,51
2023-04-08,42
2023-04-09,31
2023-04-10,46
2023-04-11,64
2023-04-12,49
2023-04-13,60
2023-04-14,50
2023-04-15,54
2023-04-16,54
2023-04-17,43
2023-04-18,61
2023-04-19,57
2023-04-20,61
2023-04-21,43
2023-04-22,32
2023-04-23,33
2023-04-24,60
2023-04-25,39
2023-04-26,31
2023-04-27,40
2023-04-28,32
2023-04-29,25
2023-04-30,41
