date,value
2022-11-30,137
2022-12-01,140
2022-12-02,101
2022-12-03,91
2022-12-04,95
2022-12-05,135
2022-12-06,129
2022-12-07,107
2022-12-08,130
2022-12-09,89
2022-12-10,88
2022-12-11,70
2022-12-12,120
2022-12-13,124
2022-12-14,104
2022-12-15,91
2022-12-16,93
2022-12-17,60
2022-12-18,59
2022-12-19,75
2022-12-20,100
2022-12-21,104
2022-12-22,102
2022-12-23,86
2022-12-24,53
2022-12-25,47
2022-12-26,62
2022-12-27,97
2022-12-28,85
2022-12-29,87
2022-12-30,74
2022-12-31,65
2023-01-01,50
2023-01-02,81
2023-01-03,97
2023-01-04,85
2023-01-05,111
2023-01-06,93
2023-01-07,82
2023-01-08,66
2023-01-09,96
2023-01-10,105
2023-01-11,91
2023-01-12,105
2023-01-13,102
2023-01-14,58
2023-01-15,61
2023-01-16,91
2023-01-17,108
2023-01-18,108
2023-01-19,91
2023-01-20,76
2023-01-21,64
2023-01-22,63
2023-01-23,110
2023-01-24,106
2023-01-25,102
2023-01-26,86
2023-01-27,82
2023-01-28,57
2023-01-29,66
2023-01-30,72
2023-01-31,101
2023-02-01,87
2023-02-02,106
2023-02-03,79
2023-02-04,64
2023-02-05,43
2023-02-06,96
2023-02-07,94
2023-02-08,88
2023-02-09,120
2023-02-10,94
2023-02-11,64
2023-02-12,52
2023-02-13,66
2023-02-14,92
2023-02-15,76
2023-02-16,94
2023-02-17,77
2023-02-18,52
2023-02-19,60
2023-02-20,75
2023-02-21,81
2023-02-22,88
2023-02-23,107
2023-02-24,74
2023-02-25,51
2023-02-26,70
2023-02-27,93
2023-02-28,89
2023-03-01,91
2023-03-02,90
2023-03-03,87
2023-03-04,60
2023-03-05,63
2023-03-06,83
2023-03-07,97
2023-03-08,105
2023-03-09,105
2023-03-10,77
2023-03-11,60
2023-03-12,71
2023-03-13,83
2023-03-15,116
2023-03-16,74
2023-03-17,89
2023-03-18,59
2023-03-19,75
2023-03-20,88
2023-03-21,93
2023-03-22,79
2023-03-23,83
2023-03-24,107
2023-03-25,79
2023-03-26,76
2023-03-27,97
2023-03-28,102
2023-03-29,83
2023-03-30,105
2023-03-31,83
2023-04-01,64
2023-04-02,56
2023-04-03,91
2023-04-04,79
2023-04-05,86
2023-04-06,85
2023-04-07,79
2023-04-08,55
2023-04-09,45
2023-04-10,69
2023-04-11,90
2023-04-12,91
2023-04-13,107
2023-04-14,91
2023-04-15,80
2023-04-16,72
2023-04-17,105
2023-04-18,111
2023-04-19,95
2023-04-20,100
2023-04-21,83
2023-04-22,53
2023-04-23,57
2023-04-24,79
2023-04-25,70
2023-04-26,94
2023-04-27,97
2023-04-28,82
2023-04-29,50
2023-04-30,47
