date,value
2023-11-30,34
2023-12-01,28
2023-12-02,26
2023-12-03,25
2023-12-04,32
2023-12-05,34
2023-12-06,27
2023-12-07,49
2023-12-08,39
2023-12-09,26
2023-12-10,26
2023-12-11,29
2023-12-12,38
2023-12-13,31
2023-12-14,30
2023-12-15,29
2023-12-16,22
2023-12-17,21
2023-12-18,31
2023-12-19,33
2023-12-20,21
2023-12-21,22
2023-12-22,36
2023-12-23,18
2023-12-24,23
2023-12-25,29
2023-12-26,24
2023-12-27,25
2023-12-28,25
2023-12-29,18
2023-12-30,16
2023-12-31,23
2024-01-01,17
2024-01-02,25
2024-01-03,25
2024-01-04,27
2024-01-05,35
2024-01-06,12
2024-01-07,24
2024-01-08,31
2024-01-09,26
2024-01-10,29
2024-01-11,34
2024-01-12,25
2024-01-13,24
2024-01-14,19
2024-01-15,30
2024-01-16,33
2024-01-17,37
2024-01-18,35
2024-01-19,26
2024-01-20,17
2024-01-21,20
2024-01-22,29
2024-01-23,22
2024-01-24,34
2024-01-25,27
2024-01-26,27
2024-01-27,15
2024-01-28,24
2024-01-29,26
2024-01-30,28
2024-01-31,30
2024-02-01,31
2024-02-02,25
2024-02-03,22
2024-02-04,19
2024-02-05,26
2024-02-06,34
2024-02-07,28
2024-02-08,26
2024-02-09,33
2024-02-10,24
2024-02-11,20
2024-02-12,24
2024-02-13,39
2024-02-14,36
2024-02-15,35
2024-02-16,34
2024-02-17,22
2024-02-18,13
2024-02-19,27
2024-02-20,38
2024-02-21,23
2024-02-22,28
2024-02-23,32
2024-02-24,13
2024-02-25,23
2024-02-26,24
2024-02-27,11
2024-02-28,25
2024-02-29,26
2024-03-01,17
2024-03-02,23
2024-03-03,17
2024-03-04,26
2024-03-05,23
2024-03-06,32
2024-03-07,21
2024-03-08,31
2024-03-09,22
2024-03-10,25
2024-03-11,29
2024-03-12,23
2024-03-13,32
2024-03-14,28
2024-03-15,22
2024-03-16,23
2024-03-17,20
2024-03-18,18
2024-03-19,28
2024-03-20,20
2024-03-21,21
2024-03-22,19
2024-03-23,26
2024-03-24,18
2024-03-25,24
2024-03-26,35
2024-03-27,22
2024-03-28,23
2024-03-29,20
2024-03-30,27
2024-03-31,17
2024-04-01,22
2024-04-02,28
2024-04-03,39
2024-04-04,21
2024-04-05,30
2024-04-06,22
2024-04-07,14
2024-04-08,25
2024-04-09,30
2024-04-10,28
2024-04-11,20
2024-04-12,22
2024-04-13,18
2024-04-14,16
2024-04-15,29
2024-04-16,29
2024-04-17,33
2024-04-18,31
2024-04-19,40
2024-04-20,13
2024-04-21,15
2024-04-22,20
2024-04-23,25
2024-04-24,27
2024-04-25,25
2024-04-26,31
2024-04-27,20
2024-04-28,16
2024-04-29,22
2024-04-30,24
