date,value
2023-11-30,68
2023-12-01,63
2023-12-02,27
2023-12-03,39
2023-12-04,87
2023-12-05,64
2023-12-06,78
2023-12-07,84
2023-12-08,59
2023-12-09,28
2023-12-10,33
2023-12-11,61
2023-12-12,88
2023-12-13,84
2023-12-14,72
2023-12-15,55
2023-12-16,40
2023-12-17,40
2023-12-18,78
2023-12-19,82
2023-12-20,64
2023-12-21,54
2023-12-22,44
2023-12-23,18
2023-12-24,14
2023-12-25,18
2023-12-26,36
2023-12-27,36
2023-12-28,43
2023-12-29,51
2023-12-30,34
2023-12-31,21
2024-01-01,17
2024-01-02,42
2024-01-03,59
2024-01-04,64
2024-01-05,57
2024-01-06,27
2024-01-07,33
2024-01-08,58
2024-01-09,71
2024-01-10,70
2024-01-11,65
2024-01-12,55
2024-01-13,30
2024-01-14,34
2024-01-15,55
2024-01-16,59
2024-01-17,91
2024-01-18,78
2024-01-19,65
2024-01-20,43
2024-01-21,35
2024-01-22,71
2024-01-23,59
2024-01-24,93
2024-01-25,70
2024-01-26,70
2024-01-27,40
2024-01-28,48
2024-01-29,80
2024-01-30,70
2024-01-31,79
2024-02-01,76
2024-02-02,67
2024-02-03,30
2024-02-04,40
2024-02-05,81
2024-02-06,80
2024-02-07,88
2024-02-08,70
2024-02-09,72
2024-02-10,35
2024-02-11,37
2024-02-12,68
2024-02-13,70
2024-02-14,72
2024-02-15,80
2024-02-16,70
2024-02-17,37
2024-02-18,30
2024-02-19,77
2024-02-20,83
2024-02-21,75
2024-02-22,76
2024-02-23,71
2024-02-24,34
2024-02-25,34
2024-02-26,50
2024-02-27,59
2024-02-28,76
2024-02-29,82
2024-03-01,75
2024-03-02,30
2024-03-03,29
2024-03-04,67
2024-03-05,74
2024-03-06,76
2024-03-07,65
2024-03-08,52
2024-03-09,24
2024-03-10,28
2024-03-11,63
2024-03-12,77
2024-03-13,71
2024-03-14,71
2024-03-15,76
2024-03-16,38
2024-03-17,30
2024-03-18,55
2024-03-19,66
2024-03-20,81
2024-03-21,76
2024-03-22,63
2024-03-23,32
2024-03-24,26
2024-03-25,46
2024-03-26,50
2024-03-27,67
2024-03-28,72
2024-03-29,47
2024-03-30,29
2024-03-31,26
2024-04-01,44
2024-04-02,59
2024-04-03,62
2024-04-04,69
2024-04-05,51
2024-04-06,33
2024-04-07,30
2024-04-08,51
2024-04-09,59
2024-04-10,59
2024-04-11,63
2024-04-12,57
2024-04-13,28
2024-04-14,21
2024-04-15,53
2024-04-16,63
2024-04-17,66
2024-04-18,71
2024-04-19,51
2024-04-20,35
2024-04-21,33
2024-04-22,66
2024-04-23,66
2024-04-24,59
2024-04-25,63
2024-04-26,56
2024-04-27,28
2024-04-28,21
2024-04-29,56
2024-04-30,62
