date,value
2023-11-30,292
2023-12-01,267
2023-12-02,173
2023-12-03,199
2023-12-04,288
2023-12-05,279
2023-12-06,288
2023-12-07,311
2023-12-08,268
2023-12-09,153
2023-12-10,192
2023-12-11,219
2023-12-12,284
2023-12-13,304
2023-12-14,260
2023-12-15,234
2023-12-16,167
2023-12-17,175
2023-12-18,273
2023-12-19,303
2023-12-20,300
2023-12-21,230
2023-12-22,221
2023-12-23,143
2023-12-24,144
2023-12-25,129
2023-12-26,171
2023-12-27,207
2023-12-28,221
2023-12-29,200
2023-12-30,152
2023-12-31,138
2024-01-01,148
2024-01-02,219
2024-01-03,269
2024-01-04,266
2024-01-05,245
2024-01-06,147
2024-01-07,159
2024-01-08,234
2024-01-09,245
2024-01-10,265
2024-01-11,242
2024-01-12,272
2024-01-13,176
2024-01-14,179
2024-01-15,254
2024-01-16,286
2024-01-17,331
2024-01-18,330
2024-01-19,316
2024-01-20,179
2024-01-21,167
2024-01-22,263
2024-01-23,282
2024-01-24,315
2024-01-25,302
2024-01-26,256
2024-01-27,191
2024-01-28,183
2024-01-29,286
2024-01-30,309
2024-01-31,329
2024-02-01,305
2024-02-02,293
2024-02-03,194
2024-02-04,183
2024-02-05,310
2024-02-06,305
2024-02-07,314
2024-02-08,310
2024-02-09,268
2024-02-10,167
2024-02-11,191
2024-02-12,245
2024-02-13,302
2024-02-14,322
2024-02-15,289
2024-02-16,289
2024-02-17,148
2024-02-18,186
2024-02-19,274
2024-02-20,345
2024-02-21,305
2024-02-22,329
2024-02-23,297
2024-02-24,170
2024-02-25,199
2024-02-26,301
2024-02-27,313
2024-02-28,307
2024-02-29,272
2024-03-01,261
2024-03-02,150
2024-03-03,155
2024-03-04,280
2024-03-05,296
2024-03-06,290
2024-03-07,295
2024-03-08,247
2024-03-09,158
2024-03-10,157
2024-03-11,293
2024-03-12,296
2024-03-13,288
2024-03-14,292
2024-03-15,311
2024-03-16,150
2024-03-17,170
2024-03-18,278
2024-03-19,264
2024-03-20,307
2024-03-21,276
2024-03-22,230
2024-03-23,164
2024-03-24,155
2024-03-25,231
2024-03-26,277
2024-03-27,265
2024-03-28,255
2024-03-29,239
2024-03-30,147
2024-03-31,139
2024-04-01,206
2024-04-02,272
2024-04-03,286
2024-04-04,259
2024-04-05,221
2024-04-06,176
2024-04-07,192
2024-04-08,262
2024-04-09,301
2024-04-10,282
2024-04-11,271
2024-04-12,287
2024-04-13,152
2024-04-14,183
2024-04-15,272
2024-04-16,287
2024-04-17,308
2024-04-18,327
2024-04-19,257
2024-04-20,159
2024-04-21,169
2024-04-22,282
2024-04-23,279
2024-04-24,266
2024-04-25,249
2024-04-26,234
2024-04-27,162
2024-04-28,163
2024-04-29,245
2024-04-30,278
