date,value
2023-11-30,47
2023-12-01,49
2023-12-02,27
2023-12-03,26
2023-12-04,45
2023-12-05,42
2023-12-06,42
2023-12-07,50
2023-12-08,26
2023-12-09,27
2023-12-10,25
2023-12-11,46
2023-12-12,49
2023-12-13,58
2023-12-14,45
2023-12-15,51
2023-12-16,35
2023-12-17,33
2023-12-18,57
2023-12-19,44
2023-12-20,40
2023-12-21,53
2023-12-22,41
2023-12-23,27
2023-12-24,11
2023-12-25,23
2023-12-26,39
2023-12-27,33
2023-12-28,51
2023-12-29,44
2023-12-30,28
2023-12-31,27
2024-01-01,25
2024-01-02,41
2024-01-03,48
2024-01-04,60
2024-01-05,36
2024-01-06,37
2024-01-07,37
2024-01-08,33
2024-01-09,51
2024-01-10,56
2024-01-11,56
2024-01-12,33
2024-01-13,27
2024-01-14,24
2024-01-15,37
2024-01-16,45
2024-01-17,58
2024-01-18,61
2024-01-19,51
2024-01-20,42
2024-01-21,25
2024-01-22,53
2024-01-23,49
2024-01-24,56
2024-01-25,55
2024-01-26,52
2024-01-27,30
2024-01-28,31
2024-01-29,58
2024-01-30,59
2024-01-31,51
2024-02-01,63
2024-02-02,54
2024-02-03,35
2024-02-04,29
2024-02-05,45
2024-02-06,61
2024-02-07,38
2024-02-08,54
2024-02-09,42
2024-02-10,26
2024-02-11,20
2024-02-12,55
2024-02-13,63
2024-02-14,33
2024-02-15,42
2024-02-16,40
2024-02-17,28
2024-02-18,31
2024-02-19,57
2024-02-20,52
2024-02-21,63
2024-02-22,66
2024-02-23,55
2024-02-24,41
2024-02-25,27
2024-02-26,43
2024-02-27,32
2024-02-28,49
2024-02-29,52
2024-03-01,56
2024-03-02,29
2024-03-03,29
2024-03-04,49
2024-03-05,55
2024-03-06,68
2024-03-07,54
2024-03-08,34
2024-03-09,28
2024-03-10,26
2024-03-11,51
2024-03-12,53
2024-03-13,57
2024-03-14,57
2024-03-15,45
2024-03-16,31
2024-03-17,26
2024-03-18,44
2024-03-19,48
2024-03-20,43
2024-03-21,51
2024-03-22,61
2024-03-23,25
2024-03-24,29
2024-03-25,55
2024-03-26,57
2024-03-27,52
2024-03-28,46
2024-03-29,43
2024-03-30,26
2024-03-31,24
2024-04-01,35
2024-04-02,50
2024-04-03,51
2024-04-04,59
2024-04-05,44
2024-04-06,32
2024-04-07,29
2024-04-08,54
2024-04-09,46
2024-04-10,34
2024-04-11,38
2024-04-12,41
2024-04-13,24
2024-04-14,28
2024-04-15,39
2024-04-16,36
2024-04-17,43
2024-04-18,58
2024-04-19,31
2024-04-20,20
2024-04-21,18
2024-04-22,37
2024-04-23,51
2024-04-24,38
2024-04-25,42
2024-04-26,54
2024-04-27,20
2024-04-28,26
2024-04-29,45
2024-04-30,52
